iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
71,0.0003249645233154297,9.677908243381498e-11,218485.3881144534,true
71,0.00026798248291015625,1.853482286887869e-9,264942.6903914591,true
84,0.00025916099548339844,9.341825564508048e-11,324122.84820607177,true
71,0.0002148151397705078,4.747582636022258e-9,330516.74139844615,true
89,0.00026798248291015625,5.236669660196481e-9,332111.25978647685,true
88,0.00026798248291015625,9.537894406467749e-11,328379.67259786476,true
61,0.0001850128173828125,9.342613273390475e-11,329706.88659793814,true
65,0.00019502639770507812,2.372409023491264e-9,333288.2151589242,true
63,0.0001919269561767578,3.4844466959219476e-9,328249.8782608696,true
84,0.0002601146697998047,1.6831245598197176e-9,322934.496791934,true
88,0.00027298927307128906,1.4055787931385965e-10,322356.9886462882,true
85,0.0002651214599609375,9.341825689785164e-11,320607.76978417265,true
77,0.00024509429931640625,9.346387279879663e-11,314164.79377431906,true
69,0.00021195411682128906,9.35489522993534e-11,325542.1552305962,true
80,0.0002498626708984375,5.235653594833887e-9,320175.87786259543,true
77,0.00025010108947753906,9.341972190631619e-11,307875.5081029552,true
72,0.0002319812774658203,8.907158170247242e-10,310369.87461459404,true
70,0.00022602081298828125,9.423533584546455e-11,309705.99156118144,true
73,0.00024390220642089844,1.173195671952871e-10,299300.28543499514,true
89,0.0002880096435546875,9.341838266472226e-11,309017.43046357617,true
86,0.0002918243408203125,1.6830254694505765e-9,294697.8300653595,true
77,0.00024390220642089844,9.352916856089646e-11,315700.3010752688,true
70,0.00023603439331054688,9.342494545596155e-11,296566.9494949495,true
72,0.00022292137145996094,3.6883078451456093e-9,322983.8374331551,true
66,0.0002110004425048828,9.342452248368196e-11,312795.5525423729,true
90,0.0002830028533935547,8.789907576318057e-9,318017.9949452401,true
92,0.0002830028533935547,9.341889425889982e-11,325085.06149957876,true
80,0.00024199485778808594,9.747718304931906e-11,330585.5369458128,true
68,0.00021386146545410156,9.344504363408805e-11,317962.84503901895,true
77,0.00023508071899414062,9.341872910167493e-11,327547.0669371197,true
