iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
1000,0.04552102088928223,0.0029727617578872633,21967.872874209785,false
1000,0.0264279842376709,0.00018399722690787385,37838.67853888693,false
1000,0.02628612518310547,0.00012052341963605805,38042.88357580815,false
1000,0.02605915069580078,0.0003909664773457152,38374.23604757548,false
1000,0.03252601623535156,0.00047624134610555196,30744.619715006156,false
1000,0.02608513832092285,0.0003173953337774545,38336.00526464916,false
1000,0.02593517303466797,0.00040980625543537286,38557.676043390326,false
1000,0.030087947845458984,0.00019417632495625896,33235.899142617156,false
1000,0.026033878326416016,0.0006979754685090255,38411.48781068557,false
1000,0.027957916259765625,0.00019031263611847966,35768.0447537181,false
1000,0.025870800018310547,0.00028892542437614375,38653.617178140266,false
1000,0.02590203285217285,0.0003002007192561489,38607.00840382544,false
1000,0.027624845504760742,0.00030142163482435374,36199.29747037552,false
1000,0.027387142181396484,0.0004777471769153967,36513.48480891442,false
1000,0.025985002517700195,3.5736236994655994e-5,38483.7368908789,false
1000,0.027291059494018555,0.000388067604614405,36642.03656949165,false
1000,0.027289152145385742,0.0002384926872282912,36644.597628845266,false
1000,0.026062965393066406,0.00043926591873830287,38368.619415273155,false
1000,0.027463912963867188,0.0003373217807869066,36411.4174595458,false
1000,0.027135133743286133,0.00021670797368679364,36852.59153172309,false
1000,0.027302980422973633,7.623461132104739e-5,36626.03805548521,false
1000,0.027256011962890625,0.0005154201187991312,36689.15325402379,false
1000,0.025820016860961914,0.0003389676273285607,38729.64163365559,false
1000,0.02713918685913086,0.00047373298113399326,36847.08776245278,false
1000,0.027405977249145508,0.0005377534929258751,36488.390503614646,false
1000,0.027118921279907227,0.00030534406298120026,36874.6230603543,false
1000,0.0260159969329834,0.0001773678447731645,38437.888910272275,false
1000,0.02711200714111328,0.0003261960005897375,36884.02687396672,false
1000,0.027322053909301758,7.522874426783933e-5,36600.46947127761,false
1000,0.02721405029296875,0.00014369677557935637,36745.7246986263,false
