iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
11,9.512901306152344e-5,0.0,115632.44110275689,true
1000,0.0028870105743408203,0.07423591368143061,346379.05689982657,false
1000,0.0031599998474121094,1.0448755829838086e-7,316455.7114833258,false
1000,0.002763032913208008,1.0007105552122198e-8,361921.13210803346,false
56,0.00018095970153808594,4.674339341351828e-13,309461.1646903821,true
40,0.00012493133544921875,1.769788379566258e-14,320175.87786259543,true
1000,0.002755880355834961,0.36830606886377776,362860.4550566658,false
55,0.0001709461212158203,1.5384523399242431e-12,321738.8005578801,true
130,0.0004088878631591797,0.0,317935.58017492713,true
145,0.0004138946533203125,4.182739870031047e-9,350330.6912442396,true
106,0.00034499168395996094,0.0,307253.7829993089,true
1000,0.003033161163330078,8.19278028304102e9,329689.0426033643,false
62,0.00020003318786621094,9.82711691452685e-13,309948.5673420739,true
1000,0.002939939498901367,4.8701196281336,340143.05409131455,false
46,0.00015807151794433594,3.1108589740152084e-14,291007.5173453997,true
45,0.0001461505889892578,4.9527047478871156e-24,307901.5986949429,true
1000,0.0031349658966064453,1.0103320935551605e-5,318982.7363297589,false
1000,0.0028290748596191406,0.047872300847134695,353472.44227203773,false
1000,0.002788066864013672,4.67422791789512e-5,358671.4554472379,false
1000,0.002972126007080078,1.4221686864078887e-7,336459.4898122894,false
37,0.00013208389282226562,1.7355518445465497e-16,280124.9963898917,true
1000,0.0031571388244628906,0.023994650851909684,316742.4860293007,false
15,5.2928924560546875e-5,5.940937737852946e-9,283398.91891891893,true
1000,0.003152132034301758,1.104039932659964e-8,317245.5941305499,false
30,9.179115295410156e-5,4.279449933397018e-9,326828.8831168831,true
1000,0.002933979034423828,6.5178737952070255e6,340834.06468389404,false
1000,0.003113985061645508,95.74060848920958,321131.9194548656,false
90,0.0003070831298828125,1.8906400218427183e-13,293080.24844720494,true
1000,0.003171205520629883,0.002384103640855117,315337.49342154723,false
29,0.0001239776611328125,6.758564819311588e-9,233913.1076923077,true
