iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
28,0.0011501312255859375,9.808942871644878e-9,24345.048092868987,true
28,0.000102996826171875,9.808942871642388e-9,271853.037037037,true
28,6.699562072753906e-5,9.808942871645303e-9,417937.76512455515,true
28,6.818771362304688e-5,9.808942871645199e-9,410631.16083916085,true
28,6.508827209472656e-5,9.808942871644158e-9,430185.0256410256,true
28,6.413459777832031e-5,9.808942871645468e-9,436581.82899628254,true
28,6.198883056640625e-5,9.808942871645228e-9,451694.27692307695,true
28,7.677078247070312e-5,9.808942871643688e-9,364722.0869565217,true
28,6.103515625e-5,9.808942871645389e-9,458752.0,true
28,6.318092346191406e-5,9.808942871646636e-9,443171.74339622643,true
28,6.103515625e-5,9.808942871645364e-9,458752.0,true
28,6.103515625e-5,9.808942871646115e-9,458752.0,true
28,6.318092346191406e-5,9.808942871644793e-9,443171.74339622643,true
28,6.389617919921875e-5,9.808942871647306e-9,438210.8656716418,true
28,6.103515625e-5,9.80894287164495e-9,458752.0,true
28,6.103515625e-5,9.80894287164537e-9,458752.0,true
28,6.29425048828125e-5,9.80894287164503e-9,444850.42424242425,true
28,6.29425048828125e-5,9.808942871632563e-9,444850.42424242425,true
28,6.103515625e-5,9.808942871644775e-9,458752.0,true
28,6.389617919921875e-5,9.808942871644891e-9,438210.8656716418,true
28,6.604194641113281e-5,9.808942871645766e-9,423972.96750902524,true
28,6.508827209472656e-5,9.80894287164508e-9,430185.0256410256,true
28,6.29425048828125e-5,9.808942871645256e-9,444850.42424242425,true
28,6.103515625e-5,9.808942871645265e-9,458752.0,true
28,6.29425048828125e-5,9.808942871645415e-9,444850.42424242425,true
28,6.198883056640625e-5,9.808942871644773e-9,451694.27692307695,true
28,6.29425048828125e-5,9.80894287164575e-9,444850.42424242425,true
28,6.29425048828125e-5,9.808942871648463e-9,444850.42424242425,true
28,6.29425048828125e-5,9.808942871645063e-9,444850.42424242425,true
28,6.389617919921875e-5,9.808942871645017e-9,438210.8656716418,true
