iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
592,0.6706969738006592,9.96143398686921e-9,882.663890139977,true
392,0.40339088439941406,9.767210596940337e-9,971.7621670693593,true
366,0.36028409004211426,9.819577736931995e-9,1015.8650079641807,true
431,0.42484307289123535,9.90736058812886e-9,1014.492238432568,true
474,0.46889209747314453,9.867833834862077e-9,1010.8935564373593,true
387,0.3816530704498291,9.698565979459885e-9,1014.0099214814879,true
388,0.3848440647125244,9.90546757297598e-9,1008.200555957211,true
462,0.4578390121459961,9.97322449165767e-9,1009.0883208805218,true
568,0.5634338855743408,9.918375938506808e-9,1008.1040820273078,true
402,0.3978550434112549,9.872381195927811e-9,1010.4182582510599,true
619,0.6129190921783447,9.835877024193855e-9,1009.9212243496012,true
359,0.35477519035339355,9.537458970600906e-9,1011.9084134445762,true
317,0.31305599212646484,9.978727856808707e-9,1012.5984104209125,true
338,0.33427906036376953,9.731426639292487e-9,1011.1312375719294,true
396,0.392071008682251,9.746760423820116e-9,1010.021121763005,true
506,0.5004730224609375,9.872169127598094e-9,1011.0435074240069,true
394,0.38983702659606934,9.750127761110925e-9,1010.6787532222899,true
367,0.3647620677947998,9.702966987748574e-9,1006.1353205357394,true
796,0.7870910167694092,9.958172420236516e-9,1011.3188729648541,true
590,0.583914041519165,9.91280523537674e-9,1010.4226958903081,true
468,0.4636809825897217,9.88496991117985e-9,1009.3146313358724,true
380,0.37630486488342285,9.827349644853488e-9,1009.8195252344715,true
584,0.5791850090026855,9.902806046333672e-9,1008.3133902336415,true
422,0.4171900749206543,9.878238116964702e-9,1011.5293372697337,true
449,0.44395899772644043,9.784052035608642e-9,1011.3546572980276,true
449,0.44498586654663086,9.958265538138576e-9,1009.02081112041,true
617,0.6120500564575195,9.938459345764818e-9,1008.0874815552346,true
695,0.6901350021362305,9.982000915258486e-9,1007.0493423007246,true
463,0.45854711532592773,9.995963893545057e-9,1009.7108552758144,true
352,0.34891700744628906,9.888060750701898e-9,1008.8358907359525,true
