iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
11,0.0009419918060302734,7.898817897188966e-10,11677.383953429511,true
11,8.0108642578125e-5,7.898817897188966e-10,137313.52380952382,true
11,2.5987625122070312e-5,7.898817897188966e-10,423278.38532110094,true
11,2.5033950805664062e-5,7.898828624988562e-10,439403.2761904762,true
11,2.384185791015625e-5,7.898817897188966e-10,461373.44,true
11,2.5033950805664062e-5,7.898828624988562e-10,439403.2761904762,true
11,2.3126602172851562e-5,7.898828624988562e-10,475642.72164948453,true
11,2.5033950805664062e-5,7.898817897188966e-10,439403.2761904762,true
11,2.4080276489257812e-5,7.898839352793561e-10,456805.38613861386,true
11,2.4080276489257812e-5,7.898817897188966e-10,456805.38613861386,true
11,2.4080276489257812e-5,7.898828624988562e-10,456805.38613861386,true
11,2.5987625122070312e-5,7.898817897188966e-10,423278.38532110094,true
11,2.5987625122070312e-5,7.898839352793561e-10,423278.38532110094,true
11,2.47955322265625e-5,7.898828624988562e-10,443628.3076923077,true
11,2.384185791015625e-5,7.898839352793561e-10,461373.44,true
11,2.384185791015625e-5,7.898817897188966e-10,461373.44,true
11,2.384185791015625e-5,7.898839352793561e-10,461373.44,true
11,2.384185791015625e-5,7.898817897188966e-10,461373.44,true
11,2.384185791015625e-5,7.898828624988562e-10,461373.44,true
11,2.4080276489257812e-5,7.898817897188966e-10,456805.38613861386,true
11,2.5033950805664062e-5,7.898828624988562e-10,439403.2761904762,true
11,2.5987625122070312e-5,7.898817897188966e-10,423278.38532110094,true
11,2.5987625122070312e-5,7.898817897188966e-10,423278.38532110094,true
11,2.5033950805664062e-5,7.898828624988562e-10,439403.2761904762,true
11,2.4080276489257812e-5,7.898839352793561e-10,456805.38613861386,true
11,2.4080276489257812e-5,7.898828624988562e-10,456805.38613861386,true
11,2.4080276489257812e-5,7.898839352793561e-10,456805.38613861386,true
11,2.4080276489257812e-5,7.898817897188966e-10,456805.38613861386,true
11,2.4080276489257812e-5,7.898817897188966e-10,456805.38613861386,true
11,2.288818359375e-5,7.898828624988562e-10,480597.3333333333,true
