iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
67,0.0010268688201904297,1.0484705986289449e-10,65246.892964940795,true
74,0.00021576881408691406,1.682959462413853e-9,342959.6640883978,true
76,0.0001819133758544922,9.341826232042352e-11,417781.2634338139,true
62,0.0001499652862548828,9.341825979251365e-11,413429.01112877583,true
75,0.00018787384033203125,1.2228619197122577e-10,399204.06091370556,true
76,0.00018095970153808594,9.362654690819575e-11,419983.0092226614,true
69,0.0001678466796875,1.682953451649147e-9,411089.45454545453,true
68,0.00015997886657714844,9.684687991234367e-11,425056.1430700447,true
60,0.00015091896057128906,7.120642936860124e-11,397564.36018957343,true
81,0.00019502639770507812,9.341832762554997e-11,415328.391198044,true
69,0.00017714500427246094,3.4612146553271855e-9,389511.4078061911,true
72,0.00017309188842773438,9.341825580932326e-11,415964.03305785125,true
78,0.00019311904907226562,1.6829452062551946e-9,403895.94074074074,true
91,0.00022292137145996094,9.344968774921326e-11,408215.6834224599,true
93,0.00022983551025390625,9.347147906616607e-11,404637.2116182573,true
29,6.985664367675781e-5,7.122671531720419e-11,415135.89078498294,true
61,0.0001499652862548828,9.911669019649534e-11,406760.8012718601,true
67,0.0001628398895263672,9.359771963812745e-11,411447.0980966325,true
93,0.0002579689025878906,9.545565740599234e-11,360508.56931608135,true
84,0.00023484230041503906,9.341825662303953e-11,357686.8385786802,true
24,6.4849853515625e-5,9.336858018884751e-11,370085.64705882355,true
56,0.0001480579376220703,9.398556681980432e-11,378230.31239935587,true
15,4.100799560546875e-5,7.12019550257687e-11,365782.32558139536,true
21,5.698204040527344e-5,7.240757638163655e-11,368537.1715481171,true
65,0.00017905235290527344,9.342102612621738e-11,363022.3169107856,true
25,7.414817810058594e-5,7.119453340122115e-11,337162.70096463023,true
76,0.00021696090698242188,8.960283247113231e-9,350293.52087912086,true
58,0.000164031982421875,7.783157271370582e-9,353589.5813953488,true
71,0.00020599365234375,9.344094445697688e-11,344670.81481481483,true
65,0.0001709461212158203,9.356570029931472e-11,380236.76429567643,true
