Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
1.0,9.766666666666667,0.0135375340779622,5.343260136485132e-10,30.0
1.0,9.666666666666666,0.0162808736165364,5.018171204322129e-10,30.0
1.0,9.373333333333337,0.0002087015575832,4.2885865590802616e-11,30.0
1.0,27.366666666666667,8.003711700439453e-05,5.7941903980044565e-09,30.0
