Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
1.0,11.2,0.0131850322087605,7.239406506780307e-10,30.0
1.0,11.2,0.0143764654795328,7.239384511760023e-10,30.0
1.0,18.5,0.0002032226986355,8.988792556030176e-10,30.0
1.0,27.366666666666667,8.080005645751953e-05,5.7941903980044565e-09,30.0
