Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
44,0.4000551700592041,2.2617406198308322e-14,109.9848303259984,true
35,0.0002779960632324219,7.448946320187916e-18,125901.06346483705,true
42,0.0002570152282714844,6.497430901977077e-12,163414.44155844155,true
43,0.00026798248291015625,2.529776059026654e-12,160458.2491103203,true
39,0.00023698806762695312,6.881827996894785e-12,164565.24748490946,true
59,0.0003981590270996094,4.6285642862925756e-10,148181.9976047904,true
12,6.604194641113281e-5,1.9274272246988663e-12,181702.70036101082,true
47,0.000247955322265625,1.86302275274913e-14,189550.27692307692,true
27,0.000164031982421875,1.2275474445139865e-19,164602.0465116279,true
26,0.0001678466796875,8.842705161866787e-14,154903.27272727274,true
33,0.0001780986785888672,9.431985458521801e-10,185290.53815261045,true
20,0.00011706352233886719,2.0560186561549032e-13,170847.4134419552,true
19,0.00010991096496582031,1.510441661834197e-14,172867.19305856834,true
27,0.000148773193359375,1.5305081549979575e-11,181484.3076923077,true
21,0.00011587142944335938,2.3063861028656553e-14,181235.35802469135,true
18,0.00010704994201660156,2.1765008985333547e-13,168145.81737193765,true
15,0.00010514259338378906,8.342826083439184e-10,142663.40136054423,true
9,5.3882598876953125e-5,2.1597003877847314e-15,167029.8053097345,true
24,0.00013494491577148438,1.109642561840783e-11,177850.34628975266,true
20,0.00010704994201660156,9.481248325098943e-11,186828.6859688196,true
35,0.00019788742065429688,1.740346089071309e-16,176868.2409638554,true
33,0.0001850128173828125,5.315081061909454e-9,178366.0206185567,true
283,0.060511112213134766,3.234873864981406e-14,4676.82694383811,true
5,3.719329833984375e-5,2.0301887822277034e-12,134432.8205128205,true
36,0.00022411346435546875,3.354624022049776e-14,160632.91914893617,true
109,0.0006358623504638672,1.7126815728674196e-10,171420.7484064492,true
159,0.0008931159973144531,1.6562997679168287e-9,178028.38654564868,true
42,0.00023603439331054688,8.402787572459284e-14,177940.1696969697,true
50,0.0002739429473876953,6.216772635076157e-10,182519.75630983463,true
43,0.00024509429931640625,1.5525251421546708e-10,175442.67704280154,true
