Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
1000,0.0034058094024658203,1.3470664381324047,293615.9607980399,false
1000,0.003267049789428711,0.33655512115413655,306086.55039042543,false
1000,0.0034341812133789062,1.518050904908899,291190.22493751737,false
1000,0.0033881664276123047,1.5363321724017442,295144.8877630005,false
1000,0.0035991668701171875,2.14893531328647,277842.07737148914,false
1000,0.003281831741333008,0.22020009722490563,304707.88231020706,false
1000,0.0033249855041503906,0.3015705202543684,300753.1908791051,false
1000,0.003340005874633789,0.979568532349978,299400.6709972161,false
1000,0.0032320022583007812,0.9744708531885938,309405.7244024786,false
1000,0.0032639503479003906,1.1188883076141427,306377.2096420745,false
1000,0.003353118896484375,0.5224428141633017,298229.8065984073,false
1000,0.0031719207763671875,0.7085151791711662,315266.38604930846,false
1000,0.0035169124603271484,1.9723781015051134,284340.3159107857,false
1000,0.003245830535888672,0.8835410866472988,308087.5569266931,false
1000,0.0033600330352783203,2.221200618119231,297616.12147874833,false
1000,0.003473043441772461,2.383869834492064,287931.9008718336,false
1000,0.0032608509063720703,0.5319423195004106,306668.42143744975,false
1000,0.0032379627227783203,0.21488845103768445,308836.1681761284,false
1000,0.0033609867095947266,1.344917342350796,297531.67340568913,false
1000,0.0031919479370117188,0.4527696932430458,313288.31789662386,false
1000,0.003381967544555664,1.8664331370124685,295685.86535072257,false
1000,0.0033740997314453125,0.5561329862256378,296375.3533069531,false
1000,0.003370046615600586,0.007775432562766421,296731.8004952246,false
1000,0.003326892852783203,2.7421643071148942,300580.7653719364,false
1000,0.003503084182739258,1.6437073945547296,285462.73735792557,false
1000,0.003237009048461914,1.1103955394237706,308927.15622007806,false
1000,0.0032389163970947266,0.4524448311335428,308745.23371365474,false
1000,0.0033071041107177734,1.1059532871168922,302379.3526061567,false
1000,0.0034089088439941406,2.0659781241165436,293348.9998601203,false
1000,0.003226041793823242,0.35449411637621364,309977.38526346907,false
