Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
41,0.40477514266967773,8.094176913840308e-14,101.29080488882344,true
34,0.0006170272827148438,1.9957956748059723e-9,55102.91190108192,true
40,0.00040793418884277344,2.26960755286148e-20,98055.03214494447,true
44,0.00045490264892578125,1.22878557688437e-19,96723.99161425576,true
38,0.0004010200500488281,1.870810319050407e-18,94758.35434007134,true
23,0.0003190040588378906,2.338187667540556e-13,72099.39611360239,true
7,0.0002689361572265625,3.69166255724529e-11,26028.482269503547,true
53,0.0004329681396484375,3.349943513387074e-10,122410.85462555067,true
30,0.0003380775451660156,3.937379715752412e-21,88737.03808180535,true
26,0.0003249645233154297,2.4758464459622166e-10,80008.73367571534,true
33,0.0003719329833984375,2.955308281537578e-10,88725.66153846154,true
20,0.0003077983856201172,7.37756540113475e-19,64977.59876065066,true
19,0.0002949237823486328,1.5909488463691057e-20,64423.424413904606,true
27,0.0003428459167480469,4.76819271035617e-13,78752.578581363,true
21,0.00032806396484375,1.5620189588787685e-20,64011.90697674418,true
18,0.0002880096435546875,1.3251993484120625e-19,62497.90728476821,true
15,0.0002830028533935547,1.8976603434899703e-11,53002.99915754002,true
9,0.0002579689025878906,9.806366800699849e-22,34887.92606284658,true
24,0.000308990478515625,8.167595316830881e-16,77672.29629629629,true
20,0.0002980232238769531,5.844588800139067e-11,67108.864,true
35,0.0003628730773925781,3.036786823835303e-22,96452.45729303548,true
33,0.0003571510314941406,7.014420764165564e-11,92397.88518024032,true
91,0.0006389617919921875,9.391524946815925e-13,142418.53134328357,true
5,0.0003218650817871094,9.177163212290348e-16,15534.45925925926,true
34,0.00041413307189941406,6.805206180364156e-21,82099.21473805411,true
605,0.003919839859008789,1.0053578955225376e-9,154343.03996107294,true
519,0.0034148693084716797,1.8413652484236906e-13,151982.39028136563,true
41,0.0004239082336425781,1.7926182095597884e-22,96719.04611923509,true
50,0.00042700767517089844,1.5701905889541531e-18,117093.91401451702,true
20,0.00033211708068847656,6.477846442857318e-13,60219.7272074659,true
