Archived Convergence,Iterations,Execution time,Last Gradient
1.0,657.0,0.0017549991607666016,0.0
1.0,46.0,0.00018906593322753906,8.881784197009723e-10
1.0,76.03333333333333,0.000145419438680013,1.4602126915030056e-10
