,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,1000.0,inf,0.3322129249572754,3010.117683195517,0.0
1,1000.0,inf,0.0911359786987304,10972.61492418614,0.0
2,467.73333333333335,inf,4.553794860839844e-05,10506827.009205382,0.5333333333333333
3,1000.0,inf,7.987022399902344e-05,12520310.447761197,0.0
4,1000.0,8.387544074205149,0.4355268478393554,2296.069702616476,0.0
5,1000.0,0.1987427067187339,0.0463900566101074,21556.343601920093,0.0
