,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,1000.0,inf,2.204323053359986,453.654013405943,0.0
1,1000.0,inf,0.4319751262664795,2314.94810509787,0.0
2,1000.0,inf,3.783354496955872,585.9366796241151,0.0
3,1000.0,inf,0.0544021129608154,18381.63897641764,0.0
4,1000.0,0.7672341699495266,0.7004740238189697,1427.6046876770974,0.0
5,1000.0,inf,0.0020608901977539,485227.20962517353,0.0
