,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,1000.0,inf,0.3562970161437988,2806.6471362095476,0.0
1,1000.0,inf,0.115818977355957,8634.16361315822,0.0
2,1000.0,inf,0.0002282381057739,4423500.930265422,0.0
3,1000.0,inf,0.0001819133758544,5497121.887287025,0.0
4,1000.0,82.38156923379711,0.0867631435394287,11525.631266985609,0.0
5,1000.0,0.0330211211166442,0.0026750564575195,373823.8859180036,0.0
