,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,100.0,0.2755522501487315,87.14682602882385,1.147488721699686,0.0
1,100.0,0.1973317328127724,82.72135615348816,1.2088776665417766,0.0
2,100.0,0.2413023550666578,86.77253277301789,1.161829694023535,0.0
3,100.0,inf,10.559348106384276,9.470281592434583,0.0
4,2500.0,37.30951621235526,1176.3893439769745,2.1251467575763185,0.0
5,100.0,0.7758338772337353,0.3078131675720215,324.87239187583555,0.0
