iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
46.0,8.851492851262023e-9,0.36571216583251953,125.78197910174535,1.0
40.0,1.7310950368896338e-9,0.09740495681762695,410.6567191944114,1.0
41.0,5.4589791823440534e-9,0.00011171499888102213,371185.6339981109,1.0
41.0,5.4589794767643795e-9,0.0001049041748046875,390832.87272727274,1.0
1000.0,72.47756499343973,0.013621091842651367,73415.55372739844,0.0
1000.0,5.084691307923004e-8,0.0008420944213867188,1.187515288788222e6,0.0
