Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
1.0,15.6,0.0134778579076131,4.6335978972292653e-10,30.0
1.0,15.633333333333333,0.0145090182622273,4.63292283584123e-10,30.0
1.0,10.433333333333334,0.0002094639672173,1.3002397354677727e-09,30.0
1.0,98.53333333333332,0.0001838286717732,7.345680512663931e-09,30.0
