Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.06401681900024414,415.7917211961228,1.0
0.0,1000.0,0.10208296775817871,0.00023096887977054528,1.0
0.0,1000.0,0.1111609935760498,0.0014113113485888368,1.0
0.0,1000.0,0.09525078137715658,0.00885350119970297,30.0
