Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.07889294624328613,3.98000924686315e18,1.0
1.0,91.0,0.002566099166870117,8.244295745617807e-9,1.0
0.0,1000.0,0.027772903442382812,0.03181016830790092,1.0
0.0,1000.0,0.023598265647888184,5.032749459561004,30.0
