Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.15846014022827148,1.9405343413086895e27,1.0
1.0,56.0,0.08457589149475098,5.054645721289265e-9,1.0
1.0,54.0,0.0883641242980957,1.7615599227985908e-9,1.0
1.0,114.43333333333334,0.17220301628112794,7.1805113474360094e-9,30.0
