Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.1817011833190918,6.619853842988014e17,1.0
1.0,36.0,0.054147958755493164,8.833970982287934e-9,1.0
1.0,35.0,0.05153298377990723,5.3137854303631e-9,1.0
1.0,109.13333333333334,0.16352512836456298,7.400851693298666e-9,30.0
