----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 370085.64706 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 426539.38983 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 349525.33333 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 399457.52381 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 359580.89130 | Convergence: true |
| 3 |Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 411206.27451 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 408575.23940 | Convergence: true |
| 4 |Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 295373.52113 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 238312.72727 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 411206.27451 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 332881.26984 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 411206.27451 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      5 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 428680.62303 | Convergence: true |
| 5 |Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 411206.27451 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 499321.90476 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 411206.27451 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 388361.48148 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00002 | LastNorm: 3.19744e-14 | Iterations/sec: 332881.26984 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 361577.93103 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      5 | TTime: 0.00001 | LastNorm: 3.19744e-14 | Iterations/sec: 421663.02917 | Convergence: true |
| 6 |Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 449389.71429 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 428962.90909 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 405900.38710 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 410312.34783 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 454804.04819 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 428962.90909 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 503316.48000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 449389.71429 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 424143.10112 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.12683e-11 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 362968.61538 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 428962.90909 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 449389.71429 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.12683e-11 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.12683e-11 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 377487.36000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.12683e-11 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.12683e-11 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 377487.36000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.12683e-11 | Iterations/sec: 346318.67890 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 389162.22680 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.12683e-11 | Iterations/sec: 346318.67890 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 428962.90909 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 362968.61538 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.12683e-11 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      9 | TTime: 0.00002 | LastNorm: 2.12683e-11 | Iterations/sec: 395683.15843 | Convergence: true |
| 7 |Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 299593.14286 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 466033.77778 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 433893.51724 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 354448.22535 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 466033.77778 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 399457.52381 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 426539.38983 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 503316.48000 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 399457.52381 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 426539.38983 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 457560.43636 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00002 | LastNorm: 0.00000e+00 | Iterations/sec: 349525.33333 | Convergence: true |
Execution Info - Random | Iters:      6 | TTime: 0.00001 | LastNorm: 0.00000e+00 | Iterations/sec: 426539.38983 | Convergence: true |
