Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
7,0.39675402641296387,1.7106639393714657e-13,17.643173185378103,true
7,0.00014495849609375,1.5329140262846514e-17,48289.68421052631,true
6,5.316734313964844e-5,1.597372124800659e-10,112851.22869955158,true
7,3.886222839355469e-5,1.1850380180754298e-12,180123.4846625767,true
7,3.3855438232421875e-5,3.917198626304089e-13,206761.46478873238,true
5,3.409385681152344e-5,9.797935326343043e-10,146653.98601398602,true
9,4.601478576660156e-5,3.831636822742056e-12,195589.30569948186,true
7,2.9087066650390625e-5,1.159212988825697e-13,240656.7868852459,true
8,4.00543212890625e-5,2.3668409124979073e-14,199728.7619047619,true
8,3.0994415283203125e-5,1.7786550999898762e-9,258111.0153846154,true
8,3.981590270996094e-5,2.488533601989816e-14,200924.74251497007,true
7,3.600120544433594e-5,4.7824336998673e-12,194437.93377483444,true
7,2.5987625122070312e-5,2.602224546507307e-18,269358.97247706424,true
7,2.6941299438476562e-5,1.0214331927226872e-12,259824.14159292035,true
7,2.5987625122070312e-5,6.230762426446823e-20,269358.97247706424,true
7,3.790855407714844e-5,2.4985019944846552e-20,184654.893081761,true
7,2.6941299438476562e-5,1.8786438760085884e-15,259824.14159292035,true
7,2.5987625122070312e-5,4.026305867934122e-15,269358.97247706424,true
7,2.5987625122070312e-5,8.315173590269825e-16,269358.97247706424,true
6,3.1948089599609375e-5,5.074874139953506e-11,187804.6567164179,true
6,2.9087066650390625e-5,5.360623450022393e-9,206277.24590163934,true
7,3.504753112792969e-5,2.4665096580515873e-20,199728.7619047619,true
5,2.6941299438476562e-5,3.5435396834748784e-9,185588.67256637168,true
5,2.5033950805664062e-5,1.6352251686420984e-9,199728.7619047619,true
6,2.9087066650390625e-5,3.4846313681174814e-15,206277.24590163934,true
6,2.9802322387695312e-5,3.61755421648189e-11,201326.592,true
6,2.9087066650390625e-5,2.3265477985451286e-15,206277.24590163934,true
6,2.7894973754882812e-5,4.0064483899377043e-10,215092.5128205128,true
7,3.2901763916015625e-5,9.172230255083859e-17,212754.5507246377,true
8,3.695487976074219e-5,4.813883015968455e-12,216480.2064516129,true
