Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
40,1.335071086883545,7.364661217022863e-11,29.96095143770356,true
40,0.49016809463500977,6.857815762494437e-11,81.60465856062072,true
40,0.48328185081481934,3.2111328958263004e-11,82.76743670915738,true
40,0.4819600582122803,2.273053322269744e-11,82.99442934829658,true
40,0.48595094680786133,2.8029873871405698e-11,82.31283478868389,true
40,0.5014960765838623,4.941488780166895e-11,79.76134184832657,true
40,0.48375606536865234,8.83639728447081e-11,82.68630176144148,true
40,0.48883485794067383,7.337087852664146e-11,81.82722518706818,true
40,0.30060791969299316,9.30104320625189e-11,133.06369320160115,true
40,0.480057954788208,1.5706930105356306e-10,83.32327295284004,true
40,0.4856860637664795,2.364249072223523e-10,82.35772649064977,true
40,0.4886949062347412,1.6074739835713673e-10,81.85065874369126,true
40,0.4798159599304199,2.3690701613462834e-10,83.36529698970531,true
40,0.29462504386901855,3.7296739701415034e-10,135.76578377289204,true
40,0.4812638759613037,3.8379466891528916e-10,83.11448666306345,true
40,0.4884669780731201,8.567777730261659e-10,81.8888518478567,true
40,0.4874999523162842,9.974204184678937e-10,82.05129007694441,true
40,0.48392200469970703,1.9069148417043817e-9,82.65794820556177,true
40,0.298691987991333,3.9288332216974104e-9,133.91721776333907,true
40,0.48368191719055176,9.218541255160484e-9,82.69897752708742,true
40,0.4849231243133545,7.487725145684038e-9,82.4873015833995,true
41,0.4906020164489746,6.68653977140082e-11,83.57079389269944,true
41,0.4898679256439209,7.350474597823596e-11,83.69602877368706,true
40,0.2955942153930664,7.833981074590487e-9,135.32064538817176,true
41,0.4896109104156494,8.036289853146883e-11,83.73996397505425,true
41,0.49488401412963867,7.034605593917495e-11,82.8476952768568,true
41,0.4932441711425781,2.3643480383766677e-10,83.12313129828848,true
41,0.48810386657714844,2.913898678774711e-10,83.99851508555842,true
41,0.4966919422149658,1.1224625364774565e-9,82.54613476748412,true
41,0.30326199531555176,3.4950492504800154e-9,135.1966307460929,true
