Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
1.0,2.0,0.0508704503377278,2.9161713316144946e-11,30.0
1.0,2.0,0.0460675477981567,2.9161713316144946e-11,30.0
1.0,2.0,0.0307471961445278,2.7247259370838873e-11,30.0
1.0,2.0,0.0004862546920776,1.3927525309446556e-11,30.0
