AMG,Gradient Queue,Random,Newton,BFGS,GDLS
84.64434790948903,84.64434790948903,274.17884055062916,235.4502639935323,122.84475994474361,340.28276360294996
184.21465042518278,288.91405194207226,122.76491468282637,99.77876647298227,122.8447599447416,49.45269436555031
150.84922340668217,289.7997343225201,327.2701980567511,384.3444802914223,122.84475994473804,152.1544743615245
339.3127220849428,266.1697609156993,202.42064489784235,352.84787061201996,122.84475994473601,203.72618967004146
151.78164835182343,233.24000531382066,307.1816183385555,104.9300532662672,122.8447599447296,231.40533870532545
223.39892755068269,206.61516350778285,307.9911322668659,120.95622710559091,122.84475994472552,40.45952154757045
410.5024793142774,223.2343265050277,281.03766751782973,57.32956732156574,122.8447599447235,245.69613487679874
220.8393120855019,388.9102747393012,248.8893897507259,40.122393771814764,122.84475994471005,114.45792564331255
319.0782816958235,307.10068192324786,235.7829445337026,322.0564576753431,122.844759944708,173.64643682381512
171.4593734965868,346.98092491211094,220.81174489439618,234.25908434925984,122.84475994470664,89.13876448781764
288.36275895835684,353.5236051879542,222.12838581997372,382.7700065424275,122.8447599447053,56.28641180636089
379.7150982933183,42.437833464769284,79.18254024441032,271.77855598226034,122.84475994469058,150.7522307744875
364.35631035490377,209.14927903073536,168.46453737231198,219.31311335898062,122.84475994468924,36.1888076809644
157.58953398331417,351.8732169114125,406.2938039096505,227.43732242130102,122.84475994468788,41.91994324791634
221.29015178852933,283.89778416599205,275.5631103417995,241.24212358202027,122.84475994467371,16.31816348461008
369.2123345979419,401.79618557631846,325.71823850581956,218.22561537138913,122.84475994467236,16.470258538518358
222.62736113803777,270.4673934268392,230.1699877973543,408.2631197198475,122.84475994467168,22.056282962809398
101.17799900442692,222.92208208462918,350.0643935676777,267.0434489423473,122.84475994466963,7.096104591390249
118.45112982526668,241.8798247796498,119.40810588501847,370.24486532966705,122.84475994465497,8.925891622899586
152.6119148951078,213.65105361267024,117.4618634517219,227.19790730857508,122.84475994465427,3.1806243264478504
82.60040861023211,332.46438120220375,99.67128335162224,278.8345664367062,122.84475994465224,3.6996032346398557
46.884576150662504,192.29044831787536,302.5006736403364,190.358060915391,122.84475994464584,1.4689490773937146
71.63098174467532,308.87139572444585,384.3113470349406,414.895257291054,122.84475994464448,1.5600052735842007
177.28414171978272,239.00533672321865,171.8352533686673,198.44716562505826,122.84475994464243,0.6965036558798032
188.54740234776102,400.8053962753731,219.61118521655712,212.01273953110876,122.84475994462895,1.487800497007917
211.72951991212906,223.43033577009246,68.78865007800627,179.49539381434104,122.8447599446276,0.41064020399023754
176.14169921912082,184.25109477287134,69.6096410605211,377.45149299208913,122.84475994462625,0.1447391333606942
101.90307554404806,140.04753689985364,144.71660222329373,168.13883955080323,122.84475994462422,0.17056097551337587
82.87895934271393,115.1843539698671,94.17945021914974,94.2810367868222,122.8447599446102,0.06658059144988347
154.45497267690195,284.0035629826414,115.92874302096124,86.72446681517835,122.84475994460885,0.07179621841345836
198.6107752418399,223.3869656613819,74.50946780056192,35.463669528177086,122.84475994460679,0.03144467205179771
216.400809700473,192.4058378388829,171.89719543539476,74.94410728698088,122.84475994459332,0.06901732960099567
151.72900222018313,423.32185802596234,120.5719505605499,27.804586387080363,122.84475994459196,0.018992399073109803
