AMG,Gradient Queue,Random,Newton,BFGS,GDLS
31.039842760467774,31.039842760467774,3.6216412429854534,4.639426214066862,4.639426214066862,43.89852092322489
20.05669635687257,20.056679385808806,573.2966008658999,1370.7898494461933,4.584573423393192,45.46014402202006
21.86723085607912,21.867203301843478,3.633939489883636,0.47311037910611076,29.902849392854748,3.2789770922881423
7.344607208793931,7.344627244318542,131.268739938804,25.027445596714944,10.150463521097322,3.3509138580422793
34.14633236060117,34.14607851174814,47.25550553742022,8.608633546541686e-6,12.159984189155029,3.4129600330310743
2.08903632626891,2.089039759977098,267072.4636208666,8.285705791275366e-9,19.652679673588334,3.4655605102782374
3091.304043421543,3091.226888618156,1339.9950333494508,,10.736588880993093,3.5063757616506517
13.860673425455467,13.860317415934585,16.003936313108817,,15.59534459550032,3.5357514479062138
7.239273660206295,7.239198248395071,10.094804870697878,,2.2340556661559696,3.552266622742193
21.231494845395734,21.231557303324045,10.059272412655986,,7.39728488878794,3.5561039672198205
52.087052487361404,52.090056873843515,10.004493350037595,,7.121193114643564,3.5469351150432082
1522.034098056532,1528.1494563348283,9.950739937096056,,2.5067396743317305,3.524744984130872
3.0877959296254036,3.1158276681138197,9.897888801528898,,3.897575043532588,3.4903554745152774
14.602104360055531,14.597710451274828,9.845926381730546,,6.992893798771686,3.4435587432279737
16.547113198420984,16.540496097229134,9.794820389685235,,3.482007325823786,3.3862559148836975
16.433547986723987,16.426756595453092,9.744551658205411,,5.903406571243408,3.318090497618751
16.0779940123328,16.10908920813116,9.695045126645129,,1.0694607926972886,3.241851609799139
15.735202594820224,15.72471349079576,9.646412464194016,,5.185827317230141,3.157104538511668
15.427533955033592,15.498904643129888,9.598520130979333,,3.0925156027426954,3.0672424054334178
15.150137192187698,15.15271488871817,9.551365734423785,,7.672916828556044,2.971826645168466
14.897282035469384,14.903340355500347,9.504934317224809,,3.0996929285356263,2.874517188756421
14.664579848097475,14.654633038612273,9.459214238018006,,2.3229882256327548,2.774923302259964
14.448729039253125,14.547852071825025,9.414183234508066,,3.3927265007192604,2.6766242561346343
14.24719584646139,11.210523420984057,9.369819100785993,,0.9734567050810745,2.5792829865119873
14.057995026802201,13.971936429348625,9.326116682283892,,1.973268455396273,5.548353210118452
13.879542674168846,13.88373707099744,9.28304431508937,,0.17921569910644986,5.1396742428037
13.71055500773046,13.728102656994299,9.240604533805724,,0.8109660895656735,4.754849136754461
13.549976975259963,13.416320897013748,9.198763420216425,,0.09298269759719166,4.381080626187068
13.396930753140383,13.39217483238026,9.157516226207626,,0.013910328050684638,4.035880696253984
13.25067787071618,13.586852445131326,9.116845676301168,,0.006620497763821623,3.7095026997047116
13.110590875710452,13.157385533377163,9.076731117137584,,9.73950567371756e-5,60.47463961349604
12.976131813185933,12.966702927265125,9.036854507530304,,3.6075034078290334e-6,42.28007401318829
12.846835655842384,12.508206834762515,8.998176069963266,,6.487546367787625e-8,32.260732291620094
12.722297388254479,12.708279315920658,8.959679098755325,,4.777848067469552e-9,23.344062859964655
12.60216182603999,12.632306062605327,8.920685421234559,,,17.64806525680753
12.486115507806362,11.59523809293014,8.884268792448253,,,12.956939930013972
