AMG,Gradient Queue,Random,Newton,BFGS,GDLS
7.052327410712947e11,3.7761129972449775e36,,,,6.5390615370268166e-6
2.4022062703886765e11,1.2686798274174904e36,,,,4.7724777373497506e-6
8.290579867553348e10,4.262428839063986e35,,,,3.4831508754580692e-6
2.9146537714397865e10,1.4320753782830698e35,,,,2.5421474876939036e-6
1.0458092646987646e10,4.811480532776248e34,,,,1.8553640649527633e-6
3.733440221554887e9,1.6165963193981247e34,,,,1.354121337606342e-6
1.2145473486912186e9,5.431645352237792e33,,,,9.88293617563641e-7
3.330584387238346e8,1.8250340254062584e33,,,,7.212974932290911e-7
7.014473068277815e7,6.13237446013185e32,,,,5.26432675820502e-7
7.314415988414907e6,2.060637085074194e32,,,,3.842123015896899e-7
118470.40253741435,6.924586157648392e31,,,,2.804139948524793e-7
33.02668361322027,2.327061513544016e31,,,,2.0465770972876884e-7
2.5621651701779014e-6,7.820702048259543e30,,,,1.493676437698012e-7
1.5677864950314676e-20,2.628509893517864e30,,,,1.0901467241977889e-7
,8.834938395912041e29,,,,7.956340766510923e-8
,2.9698181032598106e29,,,,5.8068659253041083e-8
,9.98367101328623e28,,,,4.238090443694868e-8
,3.356512871487207e28,,,,3.093133349530033e-8
,1.1285674224663077e28,,,,2.257496395887435e-8
,3.7949903449236284e27,,,,1.6476140559526933e-8
,1.2762652393319415e27,,,,1.2024967481307415e-8
,4.292617640540764e26,,,,8.776317639281494e-9
,1.4439688063062454e26,,,,
,4.857947784575895e25,,,,
,1.6345987306308323e25,,,,
,5.500948107187058e24,,,,
,1.8515569065609015e24,,,,
,6.233260224833791e23,,,,
,2.0988416806283835e23,,,,
,7.0686180228569774e22,,,,
,2.3811632091158756e22,,,,
,8.023294088358954e21,,,,
,2.704188435738824e21,,,,
,9.117087220457413e20,,,,
,3.0748862927630264e20,,,,
,1.0374839241633876e20,,,,
,3.50226359641586e19,,,,
,1.1829946722324328e19,,,,
,3.999064768928662e18,,,,
,1.353279163691364e18,,,,
,4.586025672838714e17,,,,
,1.5572397757591725e17,,,,
,5.3029390748200296e16,,,,
,1.813294040932933e16,,,,
,6.23738971538282e15,,,,
,2.1639102436418028e15,,,,
,7.59851506385006e14,,,,
,2.714333204057387e14,,,,
,9.939571045882833e13,,,,
,3.772250120481817e13,,,,
,1.4836960921793299e13,,,,
,5.573281699184772e12,,,,
,1.7437886751674666e12,,,,
,4.907636694669663e11,,,,
,1.2493720951146875e11,,,,
,2.389116466849163e10,,,,
,1.9246213664357193e9,,,,
,1.6948630626929145e7,,,,
,1356.451438665146,,,,
,0.0,,,,
