Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
6.033333333333333,0.004821221033732097,7.366795362697545e-12,355236.9045618871,1.0
6.0,1.7825762430826823e-5,1.1526252001851383e-11,364580.4622608732,1.0
6.0,1.510779062906901e-5,1.360253853148368e-9,404561.73578075826,1.0
6.0,1.2834866841634115e-5,1.6383839140165366e-14,471603.94478665676,1.0
6.0,1.514752705891927e-5,1.3084816248064315e-10,400160.5670304734,1.0
6.133333333333334,1.5044212341308594e-5,3.763327341311377e-10,410664.0288827859,1.0
6.066666666666666,1.4098485310872396e-5,2.920845214756663e-13,435425.7274716108,1.0
6.0,1.4376640319824218e-5,1.6890870829147508e-12,422020.8638902128,1.0
6.133333333333334,1.48773193359375e-5,3.815116062379417e-10,416000.6467691714,1.0
7.133333333333334,1.571178436279297e-5,5.338832092161598e-10,454757.804087157,1.0
6.4,1.6236305236816405e-5,2.8313878833540714e-11,399298.755006827,1.0
6.466666666666667,1.6419092814127603e-5,2.2534326933443188e-10,395936.6454171999,1.0
6.266666666666667,1.4503796895345053e-5,1.6780354450872058e-10,439767.4440125956,1.0
39.9,8.398691813151041e-5,0.03332957454830799,413863.95594674884,0.9666666666666667
6.233333333333333,1.3438860575358073e-5,1.9064017086412142e-10,466972.9690109358,1.0
6.033333333333333,1.4551480611165364e-5,4.0957028471166895e-11,419435.29237645713,1.0
6.0,1.4678637186686199e-5,8.530314327207512e-15,410810.93650900444,1.0
6.0,1.3669331868489584e-5,6.634725798951888e-13,447193.7938163693,1.0
6.0,1.4623006184895834e-5,8.340249688641786e-15,413791.7111306759,1.0
6.0,1.4583269755045572e-5,1.8476856774373186e-14,416154.5269779522,1.0
6.0,1.2071927388509114e-5,8.347999311048795e-15,498682.70527380134,1.0
6.0,1.2199083964029947e-5,5.981169738096277e-14,493311.10527252866,1.0
6.0,1.1881192525227865e-5,3.8519690990425174e-14,505631.4753815863,1.0
4.0,8.900960286458334e-6,2.3614735003418067e-9,455633.3332673712,1.0
5.0,1.1396408081054687e-5,2.3703599347893898e-9,444256.41142180475,1.0
6.0,1.4789899190266927e-5,3.3912731704567392e-15,408719.51313457364,1.0
6.0,1.4901161193847656e-5,2.0946775634832675e-14,406340.6250620548,1.0
5.966666666666667,1.5528996785481772e-5,2.657926906500879e-12,421405.7624904225,1.0
6.133333333333334,1.426537831624349e-5,1.3703931259632563e-10,434135.00431110064,1.0
6.033333333333333,1.4464060465494791e-5,1.4371457526807135e-10,421769.22709087405,1.0
