Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
5,0.3878288269042969,4.9996784628408413e-11,12.89228559906361,true
10,0.00013494491577148438,3.443901881628844e-12,74104.3109540636,true
10,5.91278076171875e-5,1.0302864512210206e-13,169125.16129032258,true
6,5.078315734863281e-5,7.993615888763361e-15,118149.40845070423,true
8,6.413459777832031e-5,2.1493902361927037e-13,124737.66542750929,true
10,5.1975250244140625e-5,1.9076165278099246e-11,192399.26605504588,true
10,5.91278076171875e-5,4.440892197762302e-16,169125.16129032258,true
9,6.008148193359375e-5,2.167699162287673e-10,149796.57142857142,true
11,6.389617919921875e-5,3.18492989636574e-10,172154.26865671642,true
12,6.508827209472656e-5,1.3322675501408522e-15,184365.010989011,true
12,8.893013000488281e-5,1.2413740034336698e-9,134937.39410187668,true
13,8.20159912109375e-5,3.984356022850316e-12,158505.67441860464,true
15,8.082389831542969e-5,1.2567717687795362e-13,185588.67256637168,true
13,8.0108642578125e-5,9.21483729353119e-13,162279.61904761905,true
15,8.511543273925781e-5,1.8161172298201366e-10,176231.2605042017,true
15,7.200241088867188e-5,2.2204458705793106e-15,208326.35761589403,true
15,8.082389831542969e-5,9.826404342758439e-23,185588.67256637168,true
12,6.389617919921875e-5,1.6709178109238752e-10,187804.6567164179,true
15,7.200241088867188e-5,9.761941283026642e-9,208326.35761589403,true
19,9.512901306152344e-5,5.457850117842178e-13,199728.7619047619,true
23,0.00010895729064941406,6.478347704972921e-12,211091.88621444203,true
22,0.00010991096496582031,1.3322675832280751e-15,200162.01301518438,true
24,0.00012087821960449219,9.325872202476465e-15,198546.9349112426,true
23,0.00011491775512695312,2.4788999092963083e-12,200143.13692946057,true
26,0.00012612342834472656,8.881783402907904e-16,206147.2665406427,true
25,0.00012683868408203125,1.1094595774201037e-9,197100.75187969924,true
25,0.00012302398681640625,2.7607516962988e-22,203212.4031007752,true
24,0.00013399124145507812,2.5925863179967386e-12,179116.1850533808,true
23,0.00011110305786132812,8.001868626436063e-10,207015.0042918455,true
20,0.00010585784912109375,1.5169550971897366e-11,188932.6126126126,true
