Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
6.0,0.004748296737670898,2.810605443504552e-11,251612.75854093133,1.0
8.0,3.097057342529297e-5,2.960612250803202e-17,268637.13221919193,1.0
6.0,2.0813941955566406e-5,9.407312545894604e-9,297968.4616167051,1.0
8.0,2.7020772298177082e-5,5.921244320405446e-17,300270.28769053484,1.0
9.0,3.218650817871094e-5,3.552944473635246e-16,284385.9492268996,1.0
7.0,2.5041898091634114e-5,7.402009198660132e-17,281691.93255014165,1.0
10.0,3.701051076253255e-5,3.552226696533297e-10,274120.76312547835,1.0
8.0,2.8506914774576822e-5,3.033128599268183e-14,284794.81338576006,1.0
6.0,2.2300084431966145e-5,3.345700119883352e-9,271309.693534349,1.0
9.0,3.154277801513672e-5,9.177866015934216e-16,289354.44037293294,1.0
10.0,3.821055094401042e-5,9.90991818217538e-9,265096.15899683244,1.0
11.0,4.285971323649089e-5,4.161115425839076e-14,258122.29481553813,1.0
11.0,3.983974456787109e-5,2.8922339110736496e-11,279624.74451948825,1.0
12.0,4.3455759684244795e-5,1.0658144376019556e-15,280004.5965961909,1.0
11.0,3.914833068847656e-5,5.524026497566025e-13,284895.86098052294,1.0
10.0,3.766218821207682e-5,2.0724449427363872e-16,268535.24895931134,1.0
9.0,3.383954366048177e-5,5.375711007582607e-11,269352.73526951653,1.0
10.0,3.888607025146484e-5,8.733745879888783e-16,259830.3889503222,1.0
9.0,2.9436747233072917e-5,1.406286497590614e-15,308369.14538699965,1.0
9.0,3.0716260274251304e-5,5.921191347357661e-16,297156.89574950945,1.0
7.0,2.5590260823567707e-5,1.5128997063896147e-9,275857.8577749997,1.0
8.0,2.8880437215169272e-5,3.6853967940268216e-9,281017.0477212939,1.0
7.0,2.5693575541178385e-5,1.9061555507922643e-9,274825.9752670383,1.0
10.0,3.4077962239583334e-5,2.885531433984622e-23,298764.6596741407,1.0
10.0,3.572305043538412e-5,6.5188665843829025e-12,284234.05343946285,1.0
11.0,3.5762786865234375e-5,4.361573240133701e-10,310652.379226834,1.0
11.0,3.361701965332031e-5,3.4625974840280334e-10,328133.80333206593,1.0
12.0,3.7328402201334635e-5,1.7321708042195881e-15,322163.7436518235,1.0
12.0,3.8790702819824216e-5,7.432578343617901e-14,314155.10463357903,1.0
11.0,3.3577283223470054e-5,7.602029743343517e-9,328582.2501105349,1.0
