----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 5.61349e-15 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 5.61349e-15 | Iterations/sec: 358487.52137 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 5.61349e-15 | Iterations/sec: 301748.48921 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 1.09393e-14 | Iterations/sec: 371177.34513 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 1.09393e-14 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00002 | LastNorm: 5.61349e-15 | Iterations/sec: 436906.66667 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00002 | LastNorm: 5.61349e-15 | Iterations/sec: 436906.66667 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 1.09393e-14 | Iterations/sec: 371177.34513 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00002 | LastNorm: 5.42106e-15 | Iterations/sec: 436906.66667 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00002 | LastNorm: 5.61349e-15 | Iterations/sec: 403298.46154 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 5.61349e-15 | Iterations/sec: 343795.40984 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 1.09393e-14 | Iterations/sec: 343795.40984 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 5.61349e-15 | Iterations/sec: 358487.52137 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00003 | LastNorm: 5.42106e-15 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     10 | TTime: 0.00003 | LastNorm: 7.37318e-15 | Iterations/sec: 354525.67182 | Convergence: true |
| 3 |Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 340078.70270 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 427990.20408 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 376733.89222 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 367921.40351 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 439961.95804 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 365782.32558 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 357469.09091 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 357469.09091 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 334651.91489 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 452622.73381 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 357469.09091 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 427990.20408 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00005 | LastNorm: 1.22813e-15 | Iterations/sec: 325982.17617 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 443060.28169 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 443060.28169 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 439961.95804 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 355449.49153 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 349525.33333 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 439961.95804 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 357469.09091 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 439961.95804 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 427990.20408 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 452622.73381 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00003 | LastNorm: 1.22813e-15 | Iterations/sec: 452622.73381 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 405900.38710 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     15 | TTime: 0.00004 | LastNorm: 1.22813e-15 | Iterations/sec: 405217.85449 | Convergence: true |
| 4 |Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 345921.97938 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00003 | LastNorm: 3.32932e-12 | Iterations/sec: 319566.01905 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32891e-12 | Iterations/sec: 472597.63380 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 441505.68421 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 472597.63380 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 466033.77778 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 472597.63380 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00004 | LastNorm: 3.32932e-12 | Iterations/sec: 222214.78146 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 441505.68421 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32891e-12 | Iterations/sec: 466033.77778 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 466033.77778 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 441505.68421 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 364722.08696 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 441505.68421 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 349525.33333 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 364722.08696 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 349525.33333 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 364722.08696 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 360800.34409 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 364722.08696 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 441505.68421 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 399457.52381 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 364722.08696 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32932e-12 | Iterations/sec: 364722.08696 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32891e-12 | Iterations/sec: 364722.08696 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      8 | TTime: 0.00002 | LastNorm: 3.32928e-12 | Iterations/sec: 396875.01566 | Convergence: true |
| 5 |Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 362968.61538 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 346318.67890 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 449389.71429 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 346318.67890 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 346318.67890 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 377487.36000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 410312.34783 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 346318.67890 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 428962.90909 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 377487.36000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 428962.90909 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 373749.86139 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 359511.77143 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 346318.67890 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 362968.61538 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 428962.90909 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00003 | LastNorm: 2.43659e-10 | Iterations/sec: 346318.67890 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 503316.48000 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 410312.34783 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      9 | TTime: 0.00002 | LastNorm: 2.43659e-10 | Iterations/sec: 381517.78889 | Convergence: true |
| 6 |Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 432745.65079 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22186e-15 | Iterations/sec: 462084.33898 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 406910.08955 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 432745.65079 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 432745.65079 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 403895.94074 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 432745.65079 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22186e-15 | Iterations/sec: 432745.65079 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22186e-15 | Iterations/sec: 446934.03279 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 466033.77778 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 432745.65079 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22186e-15 | Iterations/sec: 450627.70248 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22186e-15 | Iterations/sec: 406910.08955 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 1.24408e-15 | Iterations/sec: 373465.42466 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00004 | LastNorm: 2.22187e-15 | Iterations/sec: 351780.33548 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00004 | LastNorm: 2.22187e-15 | Iterations/sec: 351780.33548 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 406910.08955 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 2.22187e-15 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00004 | LastNorm: 2.22187e-15 | Iterations/sec: 340787.20000 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00003 | LastNorm: 1.24408e-15 | Iterations/sec: 432745.65079 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00004 | LastNorm: 2.22186e-15 | Iterations/sec: 351780.33548 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00004 | LastNorm: 1.24408e-15 | Iterations/sec: 342930.51572 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00004 | LastNorm: 2.22187e-15 | Iterations/sec: 342930.51572 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00004 | LastNorm: 2.22187e-15 | Iterations/sec: 361099.01987 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00004 | LastNorm: 2.22187e-15 | Iterations/sec: 349525.33333 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     13 | TTime: 0.00003 | LastNorm: 2.12409e-15 | Iterations/sec: 404135.23321 | Convergence: true |
| 7 |Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34796e-15 | Iterations/sec: 422068.32704 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34792e-15 | Iterations/sec: 372827.02222 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34797e-15 | Iterations/sec: 422068.32704 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34796e-15 | Iterations/sec: 432960.41290 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00005 | LastNorm: 1.34796e-15 | Iterations/sec: 340654.13198 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34796e-15 | Iterations/sec: 419430.40000 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34796e-15 | Iterations/sec: 444429.56291 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34796e-15 | Iterations/sec: 362750.61622 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00005 | LastNorm: 1.34796e-15 | Iterations/sec: 347714.32124 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34804e-15 | Iterations/sec: 370767.20442 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00005 | LastNorm: 1.34796e-15 | Iterations/sec: 347714.32124 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00005 | LastNorm: 1.34796e-15 | Iterations/sec: 355073.35450 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.95647e-15 | Iterations/sec: 444429.56291 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00004 | LastNorm: 1.34796e-15 | Iterations/sec: 444429.56291 | Convergence: true |
