Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
3,0.38388895988464355,2.482534153247273e-16,7.8147597703812135,true
3,0.0004489421844482422,1.8503717078566236e-17,6682.374933616569,true
3,0.0002791881561279297,3.700743415713247e-17,10745.441502988899,true
3,0.0002460479736328125,1.8503717078566236e-17,12192.744186046511,true
3,0.0002448558807373047,1.8503717078566236e-17,12252.105160662122,true
3,0.000244140625,2.7755575615628914e-17,12288.0,true
3,0.0002338886260986328,4.625929269641559e-18,12826.617737003058,true
3,0.0002620220184326172,7.034607306703184e-18,11449.419472247499,true
3,0.00023889541625976562,3.700743415713247e-17,12557.79640718563,true
3,0.0002319812774658203,0.0,12932.078108941418,true
3,0.00023984909057617188,1.3343220141704517e-16,12507.8648111332,true
3,0.00023317337036132812,3.700743415713247e-17,12865.96319018405,true
3,0.0002319812774658203,3.700743415713247e-17,12932.078108941418,true
3,0.00023293495178222656,2.482534153247273e-16,12879.132036847492,true
3,0.00023508071899414062,2.482534153247273e-16,12761.574036511156,true
3,0.0002288818359375,7.401486831426494e-17,13107.2,true
3,0.0002880096435546875,2.3405556457084385e-16,10416.317880794702,true
3,0.00024080276489257812,0.0,12458.328712871287,true
3,0.00023484230041503906,3.700743415713247e-17,12774.529949238578,true
3,0.00024008750915527344,7.401486831426494e-17,12495.443892750745,true
3,0.0002448558807373047,7.401486831426494e-17,12252.105160662122,true
3,0.00024890899658203125,1.4802973662852989e-16,12052.597701149425,true
3,0.00024199485778808594,4.965068306494546e-16,12396.957635467981,true
3,0.00023794174194335938,9.930136612989092e-16,12608.128256513026,true
3,0.00023221969604492188,2.9605947325705977e-16,12918.800821355237,true
3,0.00024509429931640625,6.280369834860708e-16,12240.186770428016,true
3,0.00023102760314941406,7.401486831426494e-17,12985.461300309598,true
3,0.00024080276489257812,2.9605947325705977e-16,12458.328712871287,true
3,0.0002510547637939453,5.337288056681807e-16,11949.584045584046,true
3,0.0002651214599609375,5.337288056681807e-16,11315.568345323742,true
