Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.028237104415893555,6.324559569126887e21,1.0
0.0,1000.0,0.2039320468902588,4.020096844791196e-6,1.0
0.0,1000.0,0.004912137985229492,2.487819041708635e-6,1.0
0.0,1000.0,0.003774503181720602,4.243237258351308e6,29.0
