Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
0.7999999999999999,219.78571428571428,0.0452868427549089,2.284983912104007e-06,28.0
0.8333333333333334,185.46428571428572,0.0361808453287397,1.4022028411294547e-06,28.0
0.8766666666666669,189.29555555555555,0.00199264632331,5.202469463936486e-07,30.0
0.0,1000.0,0.0122837543487548,0.2508052406606339,30.0
