Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.1750481128692627,1.5894143113604602e16,1.0
1.0,30.0,0.43042707443237305,3.144644553414429e-10,1.0
1.0,30.0,0.12985992431640625,4.018095080153464e-9,1.0
1.0,101.13333333333334,0.045828207333882647,8.197299385368171e-9,30.0
