Archived Convergence,Iterations,Execution time,Last Gradient
1.0,37.0,0.011859893798828125,6.621510803932952e-9
1.0,34.0,0.017621994018554688,3.319309683313843e-10
1.0,105.56666666666666,0.033190250396728516,7.707124757530679e-9
