Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.1574420928955078,1.9405343413086895e27,1.0
1.0,55.0,0.01896500587463379,8.918393402525709e-9,1.0
1.0,53.0,0.017995119094848633,1.5024209701689178e-9,1.0
1.0,113.46666666666667,0.037320486704508465,7.236507529806289e-9,30.0
