Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
32,0.4432079792022705,1.615975287227354e-9,72.20086618836773,true
28,0.038014888763427734,7.453877699876574e-10,736.553516551058,true
33,0.19620585441589355,3.319325072294378e-10,168.19070000862752,true
30,0.011148929595947266,4.612063163383923e-9,2690.841281382319,true
35,0.012562036514282227,4.253915924242488e-9,2786.172445861565,true
29,0.009629011154174805,1.8634631312216958e-10,3011.731893926263,true
25,0.008450031280517578,6.522134604993016e-10,2958.5689295186503,true
32,0.009958982467651367,9.576446337751439e-9,3213.1796701060543,true
34,0.010913848876953125,8.980462367682057e-9,3115.3079342887104,true
35,0.011303901672363281,4.099612692676705e-9,3096.276048257825,true
37,0.012801885604858398,7.046256368472856e-10,2890.1992364279727,true
34,0.01122593879699707,7.826685433435969e-9,3028.699925666348,true
35,0.01169896125793457,1.1501087429898415e-9,2991.718600338299,true
33,0.010849952697753906,8.781551694147743e-9,3041.4879142128857,true
35,0.011334896087646484,5.240993785708815e-9,3087.809515796559,true
36,0.011623144149780273,5.0662864007527575e-9,3097.268650899469,true
37,0.012918949127197266,1.2927767561283057e-9,2864.010039493596,true
36,0.012003898620605469,9.509461455222388e-9,2999.025661396679,true
37,0.011940956115722656,7.279285736242751e-11,3098.5793466975483,true
36,0.011854171752929688,3.3193222451438314e-10,3036.905551086082,true
36,0.012214899063110352,2.6728976742457492e-9,2947.2204243358774,true
37,0.01179194450378418,4.815888468316163e-9,3137.735255464122,true
37,0.012209177017211914,7.279298510895682e-11,3030.50729363979,true
36,0.012646913528442383,1.1501104093566392e-9,2846.5443302856065,true
36,0.011601924896240234,8.449636136702971e-9,3102.9333771731535,true
38,0.01247406005859375,5.919301930692689e-11,3046.321712538226,true
36,0.01194310188293457,9.547327579190504e-9,3014.2922963288283,true
36,0.011487960815429688,3.4823379873919716e-9,3133.7154242072056,true
37,0.012108087539672852,1.8954910303705842e-9,3055.8087624298514,true
37,0.012723922729492188,1.502421367895749e-9,2907.9082596312396,true
