Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
68.33333333333333,0.005519382158915202,4.7568936496018945e-9,150994.71476746484,1.0
163.7,0.0022505839665730794,2.818373870898426e-6,134863.56405219238,0.9333333333333333
1000.0,0.011001300811767579,2.784341905793453e-7,190043.17436426494,0.0
384.8333333333333,0.003283985455830892,1.782178981422066e-6,143390.14559508424,0.7333333333333333
185.36666666666667,0.001844167709350586,3.954075090290592e-6,136231.2902750403,0.9666666666666667
191.43333333333334,0.0011942148208618163,6.213264280128355e-9,164655.18269992276,0.9666666666666667
252.46666666666667,0.0017316023508707683,7.56430623836779e-7,159576.0710283551,0.9
174.8,0.0014020045598347982,8.142496928998377e-9,153633.46894373622,0.9666666666666667
83.16666666666667,0.0005056619644165039,4.274431454405896e-9,165331.02392595646,1.0
198.3,0.0012410481770833333,1.4975673420634027e-8,164372.68397517706,0.9666666666666667
226.06666666666666,0.0014198939005533853,4.3030816046972775e-9,160703.8220159138,1.0
174.5,0.0013204018274943035,5.416263380822103e-9,153842.1362459163,1.0
86.93333333333334,0.0005554596583048503,4.294079467428345e-9,162491.1737074562,1.0
134.5,0.0008536179860432943,6.126020335250242e-8,161860.7014262458,0.9333333333333333
123.36666666666666,0.000792853037516276,6.40167467266374e-8,157400.93916250934,0.9666666666666667
87.93333333333334,0.0005818208058675131,4.779360632247789e-9,160276.79999099238,1.0
103.0,0.0006628910700480144,1.1326403804996176e-8,161771.0897514679,0.9666666666666667
67.0,0.0004453341166178385,5.783806233387366e-9,166306.9494817728,1.0
155.33333333333334,0.0012349446614583334,1.5484306427315102e-8,152616.6871377923,0.9333333333333333
295.7,0.0019241094589233399,3.896449345356615e-8,152229.60176809743,0.9
55.63333333333333,0.0003409862518310547,5.6748563022411136e-9,164562.36709518294,1.0
410.03333333333336,0.002867293357849121,2.0429442272470338e-7,148164.50920747462,0.7333333333333333
116.63333333333334,0.0009009679158528646,5.642449983167028e-9,151222.41154070213,1.0
29.933333333333334,0.00017464955647786458,5.205146915853806e-9,173155.98016485522,1.0
65.03333333333333,0.0004116614659627279,3.9692030680063315e-9,175222.84900950603,1.0
287.6666666666667,0.0021135886510213215,2.869115104504239e-8,147517.98498499932,0.8333333333333334
336.1333333333333,0.002182563145955404,0.003980426689055481,164417.90143416266,0.8
253.13333333333333,0.001665814717610677,5.113680479727099e-8,160702.93973181542,0.9333333333333333
234.8,0.001597452163696289,6.231786870430175e-7,157922.26497293156,0.9333333333333333
264.8,0.0017773071924845377,2.5634937659127377e-8,159675.10103187093,0.9333333333333333
