Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
12,0.3969290256500244,3.2398715650041105e-13,30.232105047869435,true
11,0.0004642009735107422,5.960721423059021e-12,23696.632768361582,true
13,0.000331878662109375,4.269323336109565e-11,39170.942528735635,true
16,0.0006580352783203125,1.6929809159164795e-12,24314.80579710145,true
9,0.0002601146697998047,2.067678317778748e-10,34600.12465627864,true
10,0.0002570152282714844,1.5623735184818057e-14,38908.200371057515,true
10,0.0004899501800537109,1.5400562847191108e-9,20410.238442822385,true
18,0.0010449886322021484,1.9464344118866336e-11,17225.067761806982,true
6,0.0002319812774658203,1.332928238996402e-11,25864.156217882835,true
6,0.00026798248291015625,1.5623735184818057e-14,22389.5231316726,true
8,0.0002810955047607422,5.086711874211983e-14,28460.078032230704,true
7,0.00024199485778808594,1.537997108786217e-12,28926.23448275862,true
8,0.00026297569274902344,1.3679759250061908e-10,30421.062556663645,true
8,0.0002422332763671875,4.238381957573312e-14,33026.015748031496,true
8,0.00023984909057617188,1.5546932172216363e-12,33354.306163021865,true
8,0.0002429485321044922,9.535473696396066e-11,32928.78508341511,true
8,0.0002529621124267578,1.6465557471498107e-9,31625.28934967012,true
8,0.0002410411834716797,3.2398715650041105e-13,33189.34915924827,true
8,0.0002429485321044922,1.1170410982041549e-13,32928.78508341511,true
9,0.0002689361572265625,5.7926600358217035e-12,33465.1914893617,true
10,0.0002779960632324219,1.5623735184818057e-14,35971.73241852487,true
9,0.00025391578674316406,7.568183400048833e-9,35444.822535211264,true
10,0.0002551078796386719,4.01062204451859e-11,39199.102803738315,true
10,0.00025010108947753906,2.519470831572856e-13,39983.832221163015,true
11,0.0003108978271484375,4.238381957573312e-14,35381.398773006134,true
10,0.0002799034118652344,4.268731500767904e-9,35726.60988074957,true
10,0.0002598762512207031,4.339340018698765e-10,38479.85321100918,true
11,0.00026798248291015625,1.5623735184818057e-14,41047.459074733095,true
11,0.0002529621124267578,1.5623735184818057e-14,43484.77285579642,true
10,0.0002651214599609375,4.1801701700741096e-14,37718.561151079135,true
