Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
9,0.43250107765197754,4.0047710372963514e-11,20.809196705035884,true
7,0.00016880035400390625,4.747163469841281e-12,41469.10734463277,true
11,9.489059448242188e-5,1.8894865024631431e-10,115922.97487437187,true
8,7.295608520507812e-5,5.3239527822442795e-12,109655.00653594772,true
10,6.699562072753906e-5,2.0488290692085692e-13,149263.487544484,true
8,5.412101745605469e-5,4.772080622808949e-9,147816.88105726874,true
10,6.508827209472656e-5,2.9023966716235517e-12,153637.50915750916,true
9,5.412101745605469e-5,1.724986013448698e-9,166293.99118942732,true
12,7.200241088867188e-5,0.0,166661.08609271524,true
12,7.295608520507812e-5,3.087702524684054e-14,164482.50980392157,true
12,7.486343383789062e-5,1.619766168626348e-10,160291.87261146496,true
12,6.4849853515625e-5,7.070462043067273e-9,185042.82352941178,true
13,7.915496826171875e-5,4.346829394051675e-11,164234.7951807229,true
12,6.508827209472656e-5,5.858746486049573e-9,184365.010989011,true
13,7.581710815429688e-5,5.814913251339979e-10,171465.2578616352,true
13,7.700920104980469e-5,1.22665411395617e-11,168810.99690402477,true
13,7.891654968261719e-5,5.064428203705811e-12,164730.97280966767,true
12,6.914138793945312e-5,2.4411595170085086e-13,173557.40689655172,true
13,8.0108642578125e-5,2.9195702098487657e-9,162279.61904761905,true
14,9.608268737792969e-5,3.892021325086323e-9,145707.8312655087,true
15,8.082389831542969e-5,3.271813559940032e-9,185588.67256637168,true
15,8.702278137207031e-5,6.497725862367595e-13,172368.65753424657,true
16,9.393692016601562e-5,0.0,170327.0659898477,true
15,9.202957153320312e-5,2.710906343126698e-9,162991.08808290155,true
16,9.679794311523438e-5,4.39079945699394e-13,165292.7684729064,true
16,9.298324584960938e-5,1.4858976551362901e-13,172074.01025641026,true
16,9.298324584960938e-5,1.9874425823910786e-15,172074.01025641026,true
16,9.393692016601562e-5,0.0,170327.0659898477,true
15,8.606910705566406e-5,8.497577564573021e-9,174278.5595567867,true
15,8.893013000488281e-5,1.9874425823910786e-15,168671.74262734584,true
