Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,4.7206878662109375e-5,Inf,0.0
0.0,1000.0,0.4512629508972168,9.822376004027594e-5,1.0
0.0,1000.0,0.19649600982666016,0.0015503906637838846,1.0
0.0,1000.0,0.09031187693277995,0.011719690433439008,30.0
