Archived Convergence,Iterations,Execution time,Last Gradient, Number of times that the method converged
0.0,1000.0,28.943865060806274,623.415149587873,1.0
0.0,1000.0,2757.342428922653,1.0485293768511552,1.0
0.0,1000.0,2752.6681940555573,111.94936150670279,1.0
0.0,1000.0,2746.0901592969894,244.48091882450362,1.0
