iterations,Last Gradient,Execution time
100.0,0.04671553900439121,0.4209628105163574
100.0,0.05744076838191746,0.33106493949890137
100.0,0.5460441046315753,0.22426700592041016
100.0,1.3029036081112197,0.1031038761138916
