Oviedo,Queue,RD,Newton
5.0000050000199994e11,4.999880720396052e11,5.000005000349111e11,2.0e6
1.9999752119994615e6,2.0002225560085706e6,1.2624973150303416e7,5.0000050000199994e11
1.5531086511835214e16,2.4181993178564434e14,999990.4573577325,2.000008000047002e6
4.601803411381349e15,7.165035023507198e13,1.3193171203071678e6,8.945672820140427e18
1.3634973075062048e15,2.122973348634427e13,1.312472914252335e6,2.65056972448519e18
4.039992026296681e14,6.290291491385582e12,1.457617539198444e7,7.853539924393279e17
1.1970346783500711e14,1.8637901626533616e12,11.476370640426632,2.326974792406418e17
3.546769455156307e13,5.522342154636941e11,4.775544314157414,6.8947401255904904e16
1.0508946904722834e13,1.6362504727786456e11,0.011564480707345075,2.0428859630836936e16
3.113762411902613e12,4.848159085695761e10,0.011564764194190502,6.052995445657777e15
9.225966330070454e11,1.4365053657037516e10,1.0e-15,1.7934801315480698e15
2.7336232598534302e11,4.256406423688034e9,,5.314015199716421e14
8.099660394268152e10,1.2612486778041978e9,,1.5745230173453053e14
2.399935200081726e10,3.737813426376697e8,,4.665253337314952e13
7.111276694239381e9,1.1078114099983652e8,,1.3822972380631797e13
2.1074020474226818e9,3.2672640203148186e7,,4.095695051813446e12
6.247720529544452e8,8.52669587009339e6,,1.2135388077696348e12
1.854734604882003e8,3.8270683023033164e7,,3.595665883335049e11
5.530863848685544e7,4.677392040819098e6,,1.0653778325540915e11
1.6733567221111003e7,5.463207507498711e10,,3.1566285907993225e10
5.2749079939146675e6,1.6187226401507978e10,,9.352509217413565e9
2.001823268079467e6,4.796017508043534e9,,2.770649654514211e9
1.9592887305190388e14,1.4203431460463905e9,,8.204691629911563e8
5.805299938655298e13,4.182247448001229e8,,2.4263794617677984e8
1.7200888686751545e13,1.1119798900472498e8,,7.142858355975163e7
5.096559601021889e12,2.1947232195002377e8,,2.0699271970921956e7
1.5100917305617896e12,2.2765804834827712e8,,5.665650796252975e6
4.4743458758244696e11,1.776815033209578e9,,1.2052200515806077e6
1.3257321207734097e11,4.0586525710124373e8,,423357.3761355646
3.928094488746827e10,9.856046735685629e9,,1.097255023265846e6
1.1638759779202198e10,2.836508623994513e9,,2.537248542924988e6
3.448370479056709e9,1.900347490527166e8,,5.459474877625294e8
1.0211929910320963e9,2.0342751520442644e6,,1.6227934713281515e8
3.005063894760604e8,3.641553601018252e11,,4.860527664833192e7
7.876914938578902e7,232335.98333150405,,1.4937841305333093e7
2.1094089904929543e8,132733.46688035064,,4.995149880707062e6
7.093232184509678e7,15493.294623918006,,2.1514749615144394e6
3.65530476973265e10,0.009535735757879466,,1.0553038251072939e8
1.0827084985047037e10,1.0e-15,,3.1791012069261e7
3.195510566927807e9,,,9.947280070124548e6
8.909152627687794e8,,,3.4957027770822044e6
4.015877177162365e8,,,2.0881567020024222e6
6.4248051214003815e10,,,1.6860632081861165e8
1.900413035453194e10,,,5.0476598524515525e7
5.501309364022038e9,,,1.547590619675405e7
7.222087535036651e8,,,5.111781019596166e6
4.569414859453373e12,,,2.155868990699839e6
1.3538888392553772e12,,,5.075473497458095e7
4.0111559576634875e11,,,1.5555613420237945e7
1.1872837232878583e11,,,5.132321208769132e6
3.472859161153767e10,,,2.158332782550895e6
7.746231175918388e9,,,5.091426979392638e7
2.7009980897091562e11,,,1.5587935902447695e7
7.871677201336238e10,,,5.125979118101024e6
1.5372641257412518e10,,,2.1422422591498415e6
4.0234990312160405e12,,,8.881028968880288e7
1.1913297281495376e12,,,2.670409145998401e7
3.5031320932609204e11,,,8.293746649328669e6
9.132694791019656e10,,,2.8233893374667983e6
3.4854573259287286e11,,,9.905469165441139e6
4.0323204089688597e9,,,2.799462988924542e6
2.5941697107146652e11,,,1.2273515660014318e8
2.5685685243302744e11,,,3.627118177463223e7
2.0456670226884045e10,,,9.917663473324385e6
4.730029479095273e8,,,1.5782398486638607e7
111903.28389091567,,,2.9279542259647105e7
0.010107825217503794,,,3.562301491614251e7
5.820766091346741e-9,,,1.6551596180400363e8
,,,1.810051917051024e7
,,,2.841617731831017e11
,,,8.419585632764091e10
,,,2.4946136348206562e10
,,,7.38873829027942e9
,,,2.1793441556793756e9
,,,6.003800482811698e8
,,,4.4237694295613873e8
,,,1.096767962018756e10
,,,3.1515405160374484e9
,,,1.563389529764863e8
,,,5.000587611688882e15
,,,1.481655587654698e15
,,,4.3900906235408275e14
,,,1.3007675879176983e14
,,,3.854126142110755e13
,,,1.1419631469926592e13
,,,3.3835873025334653e12
,,,1.0025138889404264e12
,,,2.9692457287821075e11
,,,8.757965644895967e10
,,,2.486749629529312e10
,,,5.65451466795887e9
,,,6.121624770067598e8
,,,2.1380056601492446e6
,,,6.59511484563298e8
,,,1.955409116520662e8
,,,5.803069938524596e7
,,,1.7136032120470557e7
,,,4.115426980483038e6
,,,1.6884905040080187e8
,,,4.957991328974015e7
