Oviedo,Queue,RD,Newton
37.77986026987137,37.7798524682134,16.829699602546516,84.63081807785564
5.042660954923188,5.042661000578401,6.448780604973814,16.829699602548544
1.6114616668509385,1.6114616159456876,2.0458090526663217,6.448780604975442
0.40279612008486815,0.402818332890175,0.44085595668837496,2.0458090526661823
5.52571379157891,5.549062263450262,0.028064884882098275,0.440855956689589
0.1633885547903673,0.2681610536117581,0.0007751494798701879,0.028064884882043287
0.14640831243589797,0.014980364145437861,1.02400578246778e-6,0.000775149479949351
0.07439977616514538,0.00012942709032870515,1.1747128912179942e-11,1.024005788234975e-6
0.03773388217819838,0.027636689803940472,,1.1743170151653834e-11
0.021833714561878673,0.020082524598885845,,
0.013460234618119083,0.0003049264492271436,,
0.0085549094155015,2.883668364089419e-5,,
0.00553307507378322,0.06383945932588135,,
0.003617000608379368,4.157418577914462e-5,,
0.0023803784779991067,4.647907613818517e-6,,
0.0015718999545907852,4.64092969646365e-6,,
0.0010539179265649766,4.64007696872135e-6,,
0.0006806984885984101,0.00018221961907282318,,
0.0005056120611343342,3.935510481223727e-6,,
0.00041544680104725943,3.9184058236470155e-6,,
1.7914929223170908e-5,3.910996134899499e-6,,
3.539746863402639e-8,3.999157264819272e-6,,
1.0867180296544142e-8,4.695477732038243e-6,,
0.00021372214966823206,3.954557324009194e-6,,
4.273514994879088e-5,7.631714820307974e-6,,
8.650310220409794e-6,1.99893935220702e-5,,
0.0004946351923157275,5.1701674601959816e-5,,
8.782532758315394e-5,0.00010463796930375318,,
2.244945920354347e-5,0.0002370088627123976,,
5.356693246952208e-6,0.0008677387570481775,,
2.795256532034108e-7,0.007035792522939797,,
1.0205611467488254e-8,5.149023722628606e-5,,
9.869068652015345e-5,2.4516987763257638e-6,,
2.109418979680788e-5,0.02155213233497589,,
5.049832687250761e-6,4.510243491985861e-6,,
7.002758448212548e-7,3.302351916153558e-7,,
4.539386584202564e-8,3.30236287720792e-7,,
0.0015201397123376504,3.3023886569473397e-7,,
0.00018814896799625665,3.3023799951257804e-7,,
3.564787224433061e-5,3.3023755095664545e-7,,
1.3364853543337659e-5,3.3023444205596255e-7,,
1.8011091122923e-5,3.302315342448739e-7,,
1.1192118419077333e-5,3.302314450847466e-7,,
4.114874724456789e-5,3.3023370144587395e-7,,
1.2965329888270247e-5,3.302349546540014e-7,,
2.033125846661974e-5,3.302358560836763e-7,,
1.0939230160707936e-5,3.302352639403826e-7,,
0.00019525629493719334,3.302362229729274e-7,,
4.0095853309634996e-5,3.302361302975668e-7,,
1.2845731772554866e-5,3.302364504786725e-7,,
4.244188720428217e-6,3.3023615455563265e-7,,
2.2261055930761106e-6,3.3023685199211686e-7,,
0.00013608965820510925,3.3023759558673817e-7,,
2.786538042416955e-5,3.302366575934751e-7,,
6.839427903168591e-6,3.3023576258333857e-7,,
2.132817969091638e-6,3.302453523358328e-7,,
2.255217214498881e-6,3.302432618367565e-7,,
0.0034006004893345973,3.301824727942816e-7,,
0.013837260091301698,3.3012531512868474e-7,,
0.00036193668770544585,3.301360057232312e-7,,
2.444048690970444e-6,3.3020728135497184e-7,,
1.8323078606299913e-8,3.301990895607516e-7,,
6.4385822469685855e-9,3.302030851334773e-7,,
,3.3020207273759796e-7,,
,3.3021055325817367e-7,,
,3.302269158983763e-7,,
,3.302261720455721e-7,,
,3.302629860778267e-7,,
,3.3027607619340734e-7,,
,3.302724129957532e-7,,
,3.2995131204172787e-7,,
,3.298665356708205e-7,,
,3.2984606729868354e-7,,
,3.2982773528773373e-7,,
,3.2982858789806546e-7,,
,3.2981916273254623e-7,,
,3.2980810944282595e-7,,
,3.2980914326303626e-7,,
,3.2981137191103233e-7,,
,3.298014722665507e-7,,
,3.2981701374246254e-7,,
,3.2981362149863365e-7,,
,3.2978920334819466e-7,,
,3.297855246156584e-7,,
,3.2978771987944453e-7,,
,3.2979551295732794e-7,,
,3.297958542144047e-7,,
,3.2979490958795496e-7,,
,3.2979538819135454e-7,,
,3.2980059014369795e-7,,
,3.2978234181655035e-7,,
,3.297811133030311e-7,,
,3.297692474415557e-7,,
,3.297680735290817e-7,,
,3.297656663999971e-7,,
,3.2976882309053314e-7,,
,3.298542321947659e-7,,
,3.2985396129524464e-7,,
,3.298547837332053e-7,,
,3.298545732385368e-7,,
