iterations,Last Gradient,Execution time
100.0,6862.2613102025,1173.4118049144745
100.0,7591.606292242217,1190.2602832317352
100.0,6250.328809227034,1189.7647831439972
100.0,30259.01615345042,0.5520660877227783
