iterations,Last Gradient,Execution time
100.0,0.006776739361474746,8586.042572021484
100.0,0.04640091623355797,8669.512798070908
100.0,0.06743529509399354,8667.789236783981
2.0,4.981723002963235e-14,0.04463982582092285
