Oviedo,Queue,RD,Newton
0.0014420191910597974,0.001435062284103693,0.002651767755992472,0.0017394914850622169
0.0014354496713926406,0.0022079243158957735,0.004048223648559225,0.002651767755992472
0.0006852234046327745,0.0014094349801284738,0.0006143591477173028,0.004048223648559225
0.0002445456335997237,0.003074810847923477,0.00023201694940151336,0.0006143591477173028
0.00017460782811325068,0.0024590940026525815,0.00015944874001772288,0.00023201694940151336
3.093413600963582e-6,0.00255355028938829,2.3215379763650714e-6,0.00015944874001772288
1.218023786369794e-8,0.0021108443447833956,2.1879902403600463e-9,2.3215379763650714e-6
2.491106169189052e-13,0.0016384639273488006,,2.1879902403600463e-9
,0.002688570854974426,,
,0.0013785150650949915,,
,0.0034942791143068495,,
,0.003122387918870166,,
,0.00028606984590780356,,
,0.00010605895185075497,,
,3.117075261989585e-5,,
,3.965456994135e-7,,
,5.255501289612976e-10,,
