Oviedo,Queue,RD,Newton
84.13036428505846,84.13048993294885,235.4502639935323,122.84475994474717
232.61557813522305,232.61756639230958,99.77876647298227,235.4502639935323
20.618071901504468,20.61915555588933,384.3444802914052,99.77876647298227
16.50529454107842,16.50442552011957,352.8478706123153,384.3444802914165
7.712342677232476,7.712453037374954,104.93005325994292,352.8478706120829
0.3468797983334673,0.34679830137423867,120.95622709065192,104.93005326481634
0.005666488944236348,0.00566467576780387,57.32956730238207,120.95622710212368
2.912646540751948e-7,2.91035547376042e-7,40.12239375507359,57.329567317110694
1.7759532274777983e-12,1.7759532274777983e-12,322.0564530082313,40.12239376792659
,,234.25908552261734,322.0564565916357
,,382.7697166638199,234.25908462171384
,,271.7788273562478,382.76993923282066
,,219.32678235132258,271.77861900310916
,,214.50390172482986,219.31628661740817
,,204.05094429921448,226.36777098774056
,,270.94393475069097,258.6172784453305
,,341.5948423065021,288.3152072343821
,,225.84481850425865,205.37876307922576
,,252.1641460858203,347.1408544325761
,,405.2485827050933,213.95136315067518
,,227.5366889523154,45.11399322828499
,,270.40309983995036,26.160698780498784
,,240.12485672386552,292.9309271238206
,,266.865058939426,37.05550395866233
,,412.24522493092735,30.362552712990023
,,254.58174220624267,52.114628249774796
,,302.24483378850164,25.68215383139789
,,36.163781670790755,201.44135097149842
,,30.747639375552094,260.60716925437106
,,49.27859932591676,52.194109350395706
,,25.727636488354367,26.036269151232766
,,219.84146870228443,412.4121984991983
,,269.4481221613198,215.60445481749235
,,43.25512651704837,86.12715581811264
,,27.062782527903963,28.429450000151583
,,138.50380259606342,140.6260067270554
,,38.36703462878639,38.58519460610945
,,28.761192328845418,28.617505654212604
,,70.59278745006027,73.23859312919753
,,27.45029915423926,27.83928671725852
,,89.6811400155217,78.03066262846389
,,28.87080021510476,27.42653787814649
,,87.77140636301817,137.75668907860984
,,30.159839877869537,38.22281772310161
,,47.876234774009305,28.868365667911693
,,26.25324512752186,68.77726009281739
,,189.37527410272585,27.193724295257965
,,195.92762739934437,99.97762412010056
,,271.3003765030474,30.40295696716551
,,222.7127698068952,69.88487702555386
,,348.1403764164165,27.327856669678063
,,219.94294604647516,95.08280786262526
,,268.61901156549703,29.73692233026439
,,202.24704565461022,76.41709997942571
,,238.35546654129286,28.30590473722567
,,184.4228710110588,68.41613128970913
,,257.86511988239124,26.46947604006647
,,317.35172848319297,268.0894144229828
,,149.81804916116374,41.49632866160555
,,148.50177397693304,27.20839170488797
,,26.58627593781185,123.47572038877372
,,175.52071677425653,36.10078055028696
,,155.95171080889105,30.818234995638992
,,97.77045341172892,48.820783853604304
,,78.18636709572375,25.750443717803087
,,31.388264421606955,252.910214509838
,,176.62214343089826,147.12187056498874
,,297.0394866327778,120.83655207415488
,,237.70110683331563,212.16136330843915
,,220.22401622963525,385.20391079335064
,,354.8883754175157,209.88320271516608
,,162.37120546194546,229.9563837995885
,,266.02840367307,211.2364906656621
,,196.45684317344396,234.98765755252194
,,174.98177519488485,142.50842035886538
,,275.4724607032853,224.53185327447295
,,328.3146370779289,264.419825238444
,,308.69686426850063,360.77349493667356
,,81.08326735781053,227.74001433906338
,,36.89173390083496,414.208918860512
,,32.00036944418514,96.30461688210855
,,39.56431113391513,88.75303985770057
,,29.25872113140571,35.413907204339026
,,55.266036895184705,72.30802755367324
,,25.752667430631753,27.427391717181088
,,376.2857439648431,92.55234250484449
,,48.47674183679132,29.031180655441542
,,26.292908443573122,82.47678977065007
,,207.36926853855962,29.284432614488455
,,260.6494570998616,55.09581243981268
,,162.81441812315086,25.77176787958584
,,40.10130057817291,225.74198920546218
,,31.51308880055439,167.15593367872106
,,45.701346642419956,113.24028188422017
,,26.069052814035242,229.7986190285471
,,333.49659748953013,359.23942106050544
,,28.836326299559527,203.06831481759647
,,168.48063338752004,245.88238071076833
,,84.08839664031682,187.27002190847008
,,54.13457391489948,116.45031730799575
