Oviedo,Queue,RD,Newton
31.15389200423234,31.15389200423234,4.6394262140663365,232.8676877542266
14.167637725163114,14.167675347339218,1370.789848478899,4.639426214066757
31.093856312573752,31.09357501318567,0.4731103798285071,1370.7898494467809
4.579863092154663,4.57990501635423,25.027445668838567,0.4731103791056046
86.10273434638326,86.10009130805155,8.608666755981173e-6,25.027445596666826
1.7003267751255597,1.700343886299928,8.285805092641495e-9,8.608633560086407e-6
307.9531469988693,307.95807756499835,,8.285705791275366e-9
0.034659795509534325,0.034662615454846224,,
0.13435556393148426,0.13437742935066696,,
6.04989527116133e-9,6.052224520892478e-9,,
