Oviedo,Queue,RD,Newton
69.48595052719178,69.48588579299768,62.08620069755896,206.1802609368802
41.66079827227207,41.660704535057604,33.22768669130297,3.273332131813757e-14
21.745263869069795,21.745185979808184,20.451190661506242,
12.852444583232163,12.852392945132303,13.026232926088106,
7.785932841491721,7.78582257234615,9.021870262669442,
5.454856035283458,5.4549114148605735,6.6776956356430714,
3.4540988602832634,3.454222851939532,4.704391033427327,
2.2931637182959688,2.2931710003941417,3.55735463887186,
1.5156249489035607,1.5154020474196974,2.830175795290148,
1.0669027863849578,1.0672226826012199,2.3358747511783995,
0.6108792156656236,0.6151692459596486,1.918411451675171,
0.3401401989760847,0.38904183850500706,1.4825269576434554,
0.2161716254441108,0.288893996045583,1.155077351179284,
0.11042353276900205,0.18452024244366463,0.9299940796309303,
0.05599167889001488,0.11870871920304442,0.7751011844790675,
0.032295653957500406,0.0773918345430538,0.6738866435779471,
0.01602046681321308,0.043478462664744755,0.5823827995684703,
0.007897019794137794,0.02879524384613069,0.48791855494159947,
0.004647811926287453,0.015766892048442838,0.41039803067389846,
0.0015701630381825525,0.00998961498492416,0.35831591174261995,
0.0008435942047305793,0.0067447840512602384,0.29909852745955595,
0.00029279653970409154,0.004274286171838669,0.24730640275785298,
0.0001110851821478107,0.003038220784867993,0.20298046593069724,
5.5711323315623686e-5,0.0023625804899870925,0.17060974621450034,
3.4633910373493284e-5,0.0018289451000256,0.15015419664175714,
1.3119461781106178e-5,0.0015147227660585502,0.12684809065818028,
9.575405778740225e-6,0.001081602166174713,0.10604803502401325,
3.9882198730089775e-6,0.0007288726228111764,0.09188168162252511,
1.317902266350105e-6,0.0006239535848473293,0.08014276570953552,
6.14215950316559e-7,0.0005973815187141345,0.0662307097682709,
1.6710418142525314e-7,0.000537302986478542,0.05488151638758931,
1.2246485762246523e-7,0.0004455894843802919,0.043748224250034405,
2.4451414945064092e-8,0.0004218603198096639,0.03664823319684683,
1.1375074720774845e-8,0.0004104051070215864,0.031562822948467704,
3.170036078369452e-9,0.00038786829500775144,0.02736612126606281,
,0.0003578040334746417,0.023057435010109754,
,0.0003217316844841863,0.018572182718469263,
,0.0002994013615807385,0.015425737539988856,
,0.0002938990210701272,0.013229291164526721,
,0.00027845713670934726,0.011164603911925171,
,0.00026968044698769025,0.009505426726527643,
,0.0002663257751532904,0.008111314139189713,
,0.00024850768440869565,0.006852162922918235,
,0.000245920296653636,0.005644738678522366,
,0.0002454040019234724,0.004555257853988383,
,0.00023527948052444862,0.003875511194719299,
,0.00022602651721405213,0.003327009763697812,
,0.00021869392887303706,0.0028501883810213608,
,0.0002147594966198985,0.002416981964643674,
,0.00019877121565463655,0.0021020114874652743,
,0.00019870651600481127,0.0017136312733427384,
,0.0001962543270917228,0.001420679520278403,
,0.0001899560582096072,0.0011327660178616895,
,0.0001892783592680609,0.000912608248914527,
,0.0001890836493936045,0.0007754753853996072,
,0.00018486073328578505,0.0006586984736488331,
,0.00018093006656525167,0.000534178009076237,
,0.0001738426506148756,0.0004103674952428056,
,0.0001738138039883366,0.0003332515039793394,
,0.00017091980574066923,0.0002723787266869887,
,0.00016885272084524283,0.00022643949817592433,
,0.00016755468564929072,0.00019330905911236113,
,0.00015774892694170564,0.00016223981643375535,
,0.00015271179957278863,0.00013661669401919565,
,0.00015163139081641002,0.00011626160956937045,
,0.00014668153891953488,9.886989835759496e-5,
,0.0001465052706669165,8.10797366815352e-5,
,0.00014562264460615774,6.923822054362326e-5,
,0.00014428466190452086,5.4441686217934224e-5,
,0.00013809356351642628,4.271146096271621e-5,
,0.0001375658187640069,3.518034275915292e-5,
,0.00013750598137397596,2.7986789914557866e-5,
,0.0001366208897119013,2.3741799968195065e-5,
,0.0001347644482112864,2.023872286364282e-5,
,0.00013358214299982605,1.7501313236786705e-5,
,0.0001333707897110829,1.5593769056828916e-5,
,0.00013089958283339867,1.3833821246019505e-5,
,0.00013072181808040172,1.1755909944509536e-5,
,0.00013000682784616432,9.996752540051865e-6,
,0.00012991783848271786,8.31844362873295e-6,
,0.00012934458207372628,7.190883354623551e-6,
,0.00012916686440431896,6.106980342151482e-6,
,0.0001286991246070084,5.02674885482255e-6,
,0.00012822381822282194,4.276963884630984e-6,
,0.0001278969738811927,3.7099735178857415e-6,
,0.00012779320194735536,3.119415041181966e-6,
,0.00012726598449826703,2.6701901165804658e-6,
