Oviedo,Queue,RD,Newton
5.048241812419697e9,5.048241812419697e9,5.048241812419652e9,1.3722543985383726e10
1.8571443764774623e9,1.8571443764774623e9,1.8571443764774435e9,5.048241812419977e9
6.832052350194039e8,6.832052350194039e8,6.832052350193845e8,1.8571443764776826e9
2.5133715969053164e8,2.513371596905326e8,2.5133715969054362e8,6.832052350195985e8
9.246177347875899e7,9.246177347875915e7,9.246177347878246e7,2.5133715969072184e8
3.401478518327402e7,3.4014785183273904e7,3.401478518330832e7,9.246177347894672e7
1.2513339790976185e7,1.2513339790976185e7,1.2513339791000752e7,3.4014785183462165e7
4.603400075678469e6,4.603400075678469e6,4.603400075690591e6,1.2513339791165352e7
1.6934958735140595e6,1.6934958735140595e6,1.6934958736160889e6,4.603400075868934e6
623001.9417585891,623001.9417585904,623001.9418512039,1.6934958737059464e6
229189.2323664068,229189.2323664068,229189.2324274985,623001.941951928
84313.6329090801,84313.6329090801,84313.63292310984,229189.2325612159
31016.878343166598,31016.878343166598,31016.87838296588,84313.63310536506
11410.098063774836,11410.098063774818,11410.09809398514,31016.87854092664
4197.166710879382,4197.166710879379,4197.166740517689,11410.09826300655
1543.6776100633435,1543.6776100633438,1543.6776719746988,4197.16691157266
567.5136722100399,567.513672210038,567.5108474202077,1543.6778121900732
208.40343660109968,208.40343660110423,208.40428825214798,567.5138756930558
76.29527377766068,76.29527377767849,76.29574487437631,208.40364122930788
27.698403467954563,27.698403467977688,27.69870563524995,76.29547897473469
9.828699389329673,9.828699389341185,9.828934359917794,27.698607668193027
3.276109860266054,3.2761098597150626,3.276306004005202,9.82889839659296
0.9183896922303877,0.9183898246310934,0.9185369057943037,3.27629286737513
0.15936339222853108,0.15917125819098793,0.1592684339709857,0.9185323423949348
0.007804011918424009,0.007804759701512612,0.007795384415364012,0.15926722193857154
2.13750325489213e-5,2.6330685494672087e-5,2.1327969801527832e-5,0.00779527354144089
1.6153260373815728e-10,1.0905228745410377e-10,1.6081593503453296e-10,2.13273653322602e-5
,,,1.608160920437022e-10
