Oviedo,Queue,RD,Newton
63.15733858190821,63.15732583368058,39.66417584260272,213.59297911130386
40.64376875932244,40.643678369792916,4.670867719241818,39.650385328716915
8.505203154814298,8.505241391436945,9.32634559305886,4.6368431213042705
5.712699615257459,9.067857581292865,1.9073867138259712,9.437530480686998
1.4822209272577087,0.6878639533181305,5.526046178849187,1.8933348123980471
5.696109206880274,3.274687317039809,0.5954253472626412,5.7536279857786745
0.973862514888762,0.18426350593889404,2.7383610809906136,0.5836460896320275
1.22059084250053,0.7449510601146876,0.10809460062350866,2.6300820321060305
0.07801086993220097,0.018871027482756864,0.423738332574042,0.12375946413716991
0.06539896365339255,0.007855155263730103,0.008099006667605428,0.3782519742068954
0.06455899802523243,0.00012817818371746274,0.0005943484873702762,0.006853601972795475
0.07666912023677526,9.660307162179358e-5,0.00030836610019916024,0.0008075999620207123
0.05854875206186403,0.00029274860178923564,0.00029895280050847787,9.583188506576323e-7
0.05633618805677501,0.002537453299560298,0.00029914259312821453,4.746094565168668e-7
0.04780681166043147,0.0013552366261044256,0.00031357758754234165,4.603925034700466e-7
0.045106370249197336,0.0008229806359408361,0.00041621847244097425,4.469073691975064e-7
0.043173208838277716,0.00023248099023769322,0.0002540020405729535,4.334215061211663e-7
0.042629579054498296,7.098341842177505e-5,0.0002686885692389059,4.1993053053880797e-7
0.039108861788782055,7.045792309310351e-5,0.00026241213317709696,4.0643374027062156e-7
0.03873201162493649,7.042008503650626e-5,0.00024293797050956958,3.9293118219143756e-7
0.03809851959559505,7.042174608052098e-5,0.00029024696296774214,3.794207248443932e-7
0.037584234179904565,7.041774636905922e-5,0.0002290350497759773,3.659035698069316e-7
0.03735641076849423,7.038784664329067e-5,0.0002765439242418428,3.5237868794361263e-7
0.03707207747774491,7.032044851145846e-5,0.00017071605290552508,3.388455911701469e-7
0.036495167969182236,7.028622013731332e-5,9.782929679565674e-5,3.2530311958363145e-7
0.029874119630010507,7.030260164695051e-5,0.00010168098048626018,3.117506488165958e-7
0.015764357552915463,7.020534595056558e-5,0.0001014499927023045,2.981877000639789e-7
0.009534349172173343,6.938974956181578e-5,7.716381334384107e-5,2.846128497869436e-7
