Oviedo,Queue,RD,Newton
3.5417827212034694,3.5417826920697526,3.545568352518679,11.966293189750544
1.0494171025788306,1.0494170939465632,1.0505387711166456,3.545568352518681
0.3109384007640982,0.31093839820638913,0.31127074699752455,1.0505387711166463
0.09212989652269578,0.09212989576485336,0.09222836948074808,0.311270746997525
0.02729774711783578,0.027297746893290523,0.027326924290592015,0.09222836948074811
0.008088221368247633,0.008088221301715852,0.008096866456471714,0.02732692429059202
0.0023965100350363372,0.002396510015323028,0.0023990715426582803,0.00809686645647171
0.0007100770474181736,0.000710077041577194,0.0007108360126394889,0.002399071542658284
0.0002103931992350146,0.00021039319750435425,0.0002106180778191084,0.0007108360126394918
6.233872569926357e-5,6.233872518647536e-5,6.240535639084691e-5,0.00021061807781910875
1.8470733540522437e-5,1.847073338858532e-5,1.8490475967658344e-5,6.240535639084706e-5
5.472809937932576e-6,5.472809892914156e-6,5.478659545972839e-6,1.8490475967658388e-5
1.6215733149429857e-6,1.6215733016041948e-6,1.6233065321401018e-6,5.478659545972854e-6
4.80466167390514e-7,4.804661634382806e-7,4.809797132266967e-7,1.6233065321401045e-6
1.4236034589348574e-7,1.4236034472245353e-7,1.425125076227251e-7,4.809797132266978e-7
4.218084322769948e-8,4.2180842880727e-8,4.222592818451112e-8,1.4251250762272532e-7
1.2498027623022064e-8,1.2498027520215402e-8,1.2511386128744036e-8,4.22259281845112e-8
3.7031192957102394e-9,3.703119265249018e-9,3.707077371479715e-9,1.2511386128744054e-8
,,,3.707077371479719e-9
