Oviedo,Queue,RD,Newton
3.75,3.7504839774294307,3.750000000000048,3.605551275463989
0.5208333333333339,0.5209304292842436,0.5208333333333428,3.603311532566814
0.01926158777120257,0.019268238723012754,0.019261587771204347,83331.83334008328
3.0720157287333905e-5,3.0741308333581685e-5,3.0720157287333905e-5,20832.20836202034
7.864242590471804e-11,7.875167185034115e-11,7.864242590471804e-11,5207.302198495367
,,,1301.075981460598
,,,324.5207207247389
,,,80.38704997554466
,,,19.373745100905595
,,,4.1940005745805085
,,,0.611260752526674
,,,0.025866292493421206
,,,5.527880470301838e-5
,,,2.546416411064456e-10
