Oviedo,Queue,RD,Newton
12.760010700423562,12.7600103387022,1.3778064550522362e-14,27.75
2.135451886350324e11,2.1348327268922183e11,,1.0e-15
7.259109560460788e10,7.257004863777354e10,,
2.4676594679660885e10,2.466944013184431e10,,
8.3887797403113575e9,8.386347632585528e9,,
2.851864007780362e9,2.85103721899063e9,,
9.695764157758299e8,9.69295340883785e8,,
3.2966135970686865e8,3.2956580069191957e8,,
1.12098640173869e8,1.1206614996264426e8,,
3.8123962712394185e7,3.811290815286177e7,,
1.2968448401049608e7,1.2964686682012348e7,,
4.412737320311965e6,4.4114562482227385e6,,
1.5021426881016793e6,1.5017058044394976e6,,
511648.4671875976,511499.2597628821,,
174419.14114893967,174368.06438778454,,
59528.558066360536,59511.02072901763,,
20349.640962676727,20343.595779748925,,
6969.371611264653,6967.285040903608,,
2383.205985135617,2382.5126412318527,,
767.5751340888575,767.5007412264129,,
136933.37929396445,141065.8224208402,,
46963.92349890728,48378.27081824938,,
16128.117213672265,16614.478068849305,,
5415.533605593579,5587.065070122359,,
2146.132552568986,1966.4295864499388,,
693.5412533316156,1125.9704392730907,,
145.07977548163288,327.58342288400723,,
32.133174238022676,88.70547246565552,,
1.3059981095157553,8.621840705577897,,
0.020609018594168475,0.024880505049995318,,
2.5257544139153573e-6,4.442162775235211e-8,,
1.9129824861687607e-14,7.078520543740107e-20,,
