Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
35,0.4265470504760742,6.534732085905579e-9,82.05425394674769,true
41,0.0002148151397705078,5.014838254416369e-9,190861.78024417313,true
42,0.0001590251922607422,4.9734019633736634e-9,264109.09745127434,true
37,0.00014281272888183594,5.207540455199828e-9,259080.54757929884,true
39,0.0001780986785888672,8.325523621737021e-9,218979.7269076305,true
43,0.00018596649169921875,1.129808800292429e-10,231224.45128205128,true
44,0.0001900196075439453,3.1572116649877908e-9,231555.05144291092,true
43,0.00015807151794433594,3.594504460112686e-9,272028.766214178,true
45,0.00017499923706054688,6.560225978276436e-9,257143.9782016349,true
44,0.0001690387725830078,6.4726124024895944e-9,260295.31170662906,true
38,0.00014495849609375,7.91270097861827e-9,262144.0,true
46,0.00017905235290527344,5.67832814391787e-9,256908.10119840212,true
49,0.00019097328186035156,3.0194097780634096e-9,256580.3945068664,true
43,0.00015997886657714844,4.504247663333017e-9,268785.50223546947,true
47,0.00017595291137695312,8.659293114235109e-9,267116.9214092141,true
49,0.00018787384033203125,3.6380896747245035e-9,260813.3197969543,true
50,0.00018715858459472656,3.709009562835954e-9,267153.1210191083,true
49,0.0001850128173828125,5.546985862088705e-9,264846.5154639175,true
46,0.00020003318786621094,5.146181587682383e-9,229961.84028605482,true
45,0.00018978118896484375,3.4776519235261586e-9,237115.175879397,true
50,0.00019598007202148438,3.4093265058948166e-9,255127.9805352798,true
50,0.00019812583923339844,3.2969400649151314e-9,252364.86161251503,true
53,0.00022292137145996094,3.453301364639776e-9,237751.99144385027,true
52,0.00019311904907226562,3.0148590603130407e-9,269263.9604938272,true
55,0.0002129077911376953,4.0528207550259005e-9,258327.79395296754,true
53,0.00020003318786621094,9.144579596187234e-9,264956.0333730632,true
53,0.0001990795135498047,5.2631529198918115e-9,266225.2838323353,true
55,0.00019884109497070312,5.797295825139945e-9,276602.78177458036,true
56,0.00022220611572265625,3.678310600079349e-9,252018.2660944206,true
53,0.00020503997802734375,4.734577795113183e-9,258486.17674418606,true
