Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
35,0.35773611068725586,6.5347302441251204e-9,97.83748118902679,true
41,0.0005450248718261719,5.014838237238364e-9,75225.92475940507,true
42,0.00035190582275390625,4.973401956487671e-9,119350.1138211382,true
37,0.00032806396484375,5.2075403783505105e-9,112782.88372093023,true
39,0.00030994415283203125,8.325523723781218e-9,125829.12,true
44,0.0003120899200439453,3.1095354517366444e-9,140985.00840336134,true
44,0.0003070831298828125,3.1572116769179272e-9,143283.67701863355,true
43,0.00031113624572753906,3.5945024666427402e-9,138203.12030651342,true
45,0.0003230571746826172,6.560225961825038e-9,139294.22878228783,true
44,0.00031304359436035156,6.472612737938072e-9,140555.5034272658,true
38,0.00030803680419921875,7.912700977737506e-9,123361.88235294117,true
46,0.00031685829162597656,5.678328135516808e-9,145175.3077501881,true
49,0.00038695335388183594,3.0194097582356918e-9,126630.25015403573,true
43,0.0003521442413330078,4.504247653134591e-9,122109.05348679757,true
47,0.0003631114959716797,8.659293133789945e-9,129436.82731451084,true
49,0.00032591819763183594,3.6380896671565333e-9,150344.4740307242,true
50,0.00033783912658691406,3.7090096953583154e-9,147999.43542695837,true
49,0.0003371238708496094,5.546985918935004e-9,145347.1683168317,true
46,0.00033783912658691406,5.146176125933437e-9,136159.4805928017,true
45,0.0003371238708496094,3.4776520227342697e-9,133482.09335219237,true
50,0.0003380775451660156,3.409326575797653e-9,147895.0634696756,true
50,0.00033783912658691406,3.2969399782233032e-9,147999.43542695837,true
53,0.0003771781921386719,3.4533013889114173e-9,140517.13780025285,true
52,0.0003509521484375,3.014859026943311e-9,148168.34782608695,true
55,0.00036406517028808594,4.0528207738184506e-9,151071.85330713817,true
53,0.000370025634765625,9.144579641662383e-9,143233.31958762885,true
53,0.0003581047058105469,5.26315285591583e-9,148001.40612516645,true
55,0.0003368854522705078,5.797296657125599e-9,163260.2406227884,true
56,0.00033783912658691406,3.678310617394626e-9,165759.36767819338,true
53,0.0003299713134765625,4.734577843003971e-9,160620.0231213873,true
