iterations,Last Gradient,Execution time,Iterations per Second
1000.0,0.0032942619681844707,35.90210485458374,27.853520122297976
1000.0,0.0025052742067519364,34.7606098651886,28.768194915977617
1000.0,0.11571547399225356,34.857383012771606,28.688326935892004
188.0,2.4649326140063665e-9,0.15384197235107422,1222.0332145181787
1000.0,0.000605858587834885,35.93820905685425,27.825537950931277
