iterations,Last Gradient,Execution time,Iterations per Second
1000.0,0.14283044889932092,0.27573299407958984,3626.6969186551237
9.0,8.156610077075e-9,0.0918121337890625,98.0262589330231
1000.0,2.990935829119225e-5,0.01627802848815918,61432.5009154156
3.0,4.8859436728045275e-9,0.026337146759033203,113.90755526587367
1000.0,4.497389991891195e-8,0.007182121276855469,139234.6301951932
